VENTTUBE,LVFAILURE,INTUBATION,KINKEDTUBE,ARTCO2,PRESS,HISTORY
ZERO,False,NORMAL,False,NORMAL,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,ONESIDED,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,True,NORMAL,False,HIGH,LOW,True
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,True
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,ONESIDED,False,NORMAL,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,ZERO,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
HIGH,False,ONESIDED,False,NORMAL,HIGH,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,NORMAL,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,NORMAL,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
HIGH,False,NORMAL,False,LOW,ZERO,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
HIGH,False,ESOPHAGEAL,False,LOW,HIGH,False
HIGH,False,NORMAL,False,NORMAL,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,True,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
NORMAL,False,ESOPHAGEAL,False,HIGH,ZERO,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,LOW,LOW,False
HIGH,False,NORMAL,False,NORMAL,LOW,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
HIGH,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,ONESIDED,False,NORMAL,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,ZERO,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,True,NORMAL,False,HIGH,LOW,True
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,True,NORMAL,False,HIGH,LOW,True
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,NORMAL,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,NORMAL,HIGH,False
ZERO,False,NORMAL,False,NORMAL,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,True
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,NORMAL,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
HIGH,False,NORMAL,False,LOW,LOW,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,True,NORMAL,False,HIGH,HIGH,True
LOW,False,NORMAL,False,HIGH,NORMAL,False
NORMAL,False,ONESIDED,False,NORMAL,ZERO,False
LOW,False,NORMAL,False,HIGH,LOW,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
LOW,False,ONESIDED,False,HIGH,HIGH,False
ZERO,False,ONESIDED,False,NORMAL,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,NORMAL,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,True,NORMAL,False,HIGH,NORMAL,True
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,ESOPHAGEAL,False,HIGH,ZERO,False
LOW,False,ONESIDED,False,NORMAL,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,True,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,NORMAL,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,ONESIDED,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,ZERO,True
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,True,ESOPHAGEAL,False,NORMAL,ZERO,True
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,ZERO,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,True,NORMAL,False,HIGH,NORMAL,True
LOW,False,NORMAL,False,HIGH,LOW,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,True,HIGH,LOW,False
ZERO,False,ESOPHAGEAL,False,HIGH,ZERO,False
NORMAL,False,ONESIDED,False,NORMAL,ZERO,False
ZERO,False,NORMAL,False,LOW,ZERO,False
ZERO,False,NORMAL,True,NORMAL,ZERO,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,True,HIGH,LOW,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,NORMAL,False
LOW,False,NORMAL,False,HIGH,ZERO,False
LOW,False,ONESIDED,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,NORMAL,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
LOW,False,NORMAL,True,HIGH,LOW,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,True,NORMAL,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,True,HIGH,NORMAL,False
LOW,False,NORMAL,True,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
HIGH,False,NORMAL,False,LOW,LOW,False
HIGH,True,NORMAL,False,HIGH,NORMAL,True
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
HIGH,False,NORMAL,False,LOW,NORMAL,False
ZERO,False,ESOPHAGEAL,False,HIGH,ZERO,False
LOW,False,ONESIDED,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,ESOPHAGEAL,False,NORMAL,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
HIGH,False,NORMAL,False,LOW,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,True,HIGH,HIGH,False
ZERO,False,NORMAL,True,HIGH,ZERO,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,ESOPHAGEAL,False,HIGH,ZERO,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,True
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,ONESIDED,False,NORMAL,LOW,False
HIGH,False,ONESIDED,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,True,NORMAL,False,HIGH,HIGH,True
LOW,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
HIGH,False,NORMAL,False,LOW,NORMAL,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,True,NORMAL,False,HIGH,HIGH,True
ZERO,False,NORMAL,False,NORMAL,HIGH,True
LOW,True,NORMAL,False,LOW,NORMAL,True
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,NORMAL,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,True,HIGH,HIGH,False
LOW,False,NORMAL,True,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,True,NORMAL,False,HIGH,NORMAL,True
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,True,HIGH,ZERO,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
LOW,False,NORMAL,True,HIGH,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,NORMAL,HIGH,False
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
ZERO,True,NORMAL,False,HIGH,HIGH,True
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,NORMAL,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,ONESIDED,False,HIGH,HIGH,False
LOW,True,NORMAL,False,HIGH,NORMAL,True
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,True,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,True,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,True,NORMAL,HIGH,False
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,ZERO,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,NORMAL,NORMAL,False
HIGH,False,NORMAL,False,LOW,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,ZERO,False
HIGH,False,NORMAL,True,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,ONESIDED,False,HIGH,HIGH,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,True,NORMAL,False,HIGH,HIGH,True
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,True,HIGH,HIGH,False
LOW,False,ONESIDED,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,True,NORMAL,False,NORMAL,LOW,True
ZERO,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,True,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,LOW,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,NORMAL,HIGH,False
LOW,False,NORMAL,False,NORMAL,LOW,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,ESOPHAGEAL,False,NORMAL,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,NORMAL,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,True,NORMAL,False,HIGH,NORMAL,True
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,LOW,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,ONESIDED,False,NORMAL,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,True,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,True,NORMAL,False,LOW,LOW,True
LOW,False,ONESIDED,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,ZERO,False
LOW,True,NORMAL,False,HIGH,LOW,True
LOW,False,NORMAL,True,LOW,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,ESOPHAGEAL,False,HIGH,ZERO,False
ZERO,False,NORMAL,False,NORMAL,HIGH,False
LOW,False,ESOPHAGEAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,True,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,ONESIDED,True,NORMAL,ZERO,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,True
ZERO,False,NORMAL,False,HIGH,HIGH,False
NORMAL,False,NORMAL,False,HIGH,HIGH,False
LOW,False,ESOPHAGEAL,False,HIGH,HIGH,False
LOW,False,ONESIDED,False,HIGH,HIGH,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,HIGH,HIGH,False
ZERO,True,NORMAL,False,HIGH,HIGH,True
NORMAL,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,LOW,False
LOW,False,NORMAL,False,LOW,NORMAL,False
LOW,False,NORMAL,False,HIGH,HIGH,False
LOW,True,NORMAL,False,HIGH,HIGH,True
HIGH,False,NORMAL,False,LOW,LOW,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
LOW,False,NORMAL,False,HIGH,LOW,False
ZERO,False,NORMAL,False,LOW,HIGH,False
LOW,False,NORMAL,False,NORMAL,LOW,False
LOW,False,NORMAL,True,HIGH,LOW,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
LOW,False,NORMAL,False,HIGH,NORMAL,False
ZERO,False,NORMAL,False,LOW,HIGH,False
ZERO,False,NORMAL,False,HIGH,HIGH,False
