LVFAILURE,PRESS,HISTORY
False,LOW,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,ZERO,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
True,LOW,True
False,LOW,False
False,HIGH,False
True,LOW,True
False,HIGH,False
False,NORMAL,False
False,HIGH,False
True,NORMAL,True
True,HIGH,True
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,ZERO,False
False,NORMAL,False
False,HIGH,False
False,ZERO,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
True,HIGH,True
False,ZERO,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
True,NORMAL,True
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
True,HIGH,False
False,HIGH,False
False,ZERO,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
True,NORMAL,True
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
True,LOW,True
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
True,ZERO,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
True,NORMAL,True
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,ZERO,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,LOW,False
True,NORMAL,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,NORMAL,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,True
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,ZERO,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,ZERO,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
True,HIGH,True
False,LOW,False
False,NORMAL,False
False,ZERO,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
True,HIGH,True
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
True,HIGH,True
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,ZERO,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,LOW,False
True,HIGH,True
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
True,HIGH,True
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
True,HIGH,True
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,ZERO,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,ZERO,False
False,LOW,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
True,HIGH,True
False,LOW,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,True
False,LOW,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,LOW,False
True,HIGH,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
True,HIGH,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
True,NORMAL,True
False,NORMAL,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,ZERO,False
False,HIGH,False
False,NORMAL,False
True,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
True,HIGH,True
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
True,HIGH,True
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,ZERO,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,ZERO,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
True,LOW,True
False,LOW,False
False,NORMAL,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
True,LOW,True
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,ZERO,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,ZERO,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
True,NORMAL,True
False,LOW,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
True,NORMAL,True
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,ZERO,False
False,ZERO,False
False,NORMAL,False
True,LOW,True
True,LOW,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
True,LOW,True
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
True,HIGH,True
False,ZERO,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
True,NORMAL,True
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,NORMAL,True
False,HIGH,False
False,HIGH,False
True,HIGH,True
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,LOW,False
True,NORMAL,True
True,NORMAL,True
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
True,LOW,True
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
True,ZERO,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
True,HIGH,True
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,LOW,False
True,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,LOW,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,ZERO,False
False,LOW,False
False,HIGH,False
True,LOW,True
False,LOW,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
True,NORMAL,True
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,True
False,HIGH,False
True,HIGH,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,NORMAL,False
False,LOW,False
False,ZERO,False
False,LOW,True
False,HIGH,False
False,HIGH,False
False,NORMAL,False
True,HIGH,True
False,NORMAL,False
False,LOW,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,ZERO,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
True,LOW,True
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,ZERO,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
True,NORMAL,True
False,LOW,False
False,HIGH,False
True,HIGH,False
False,HIGH,False
False,ZERO,False
False,LOW,False
True,HIGH,True
True,HIGH,True
True,LOW,True
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
True,HIGH,True
False,HIGH,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
True,LOW,True
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,ZERO,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
True,LOW,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,ZERO,False
False,NORMAL,False
True,NORMAL,True
False,LOW,False
False,ZERO,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
True,HIGH,True
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,NORMAL,False
False,NORMAL,False
True,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,NORMAL,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
True,NORMAL,True
False,LOW,False
False,ZERO,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
True,HIGH,True
False,NORMAL,False
False,HIGH,False
False,HIGH,False
True,LOW,True
False,HIGH,False
False,LOW,False
True,LOW,True
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,NORMAL,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
True,HIGH,True
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
True,HIGH,True
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,True
False,NORMAL,False
True,HIGH,True
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,NORMAL,True
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,ZERO,False
False,HIGH,False
True,ZERO,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
True,HIGH,True
False,LOW,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,ZERO,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
True,NORMAL,True
True,HIGH,True
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
True,LOW,True
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
True,HIGH,True
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,NORMAL,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
True,HIGH,True
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
True,HIGH,True
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
True,HIGH,True
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
True,HIGH,True
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
True,LOW,True
False,HIGH,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
True,HIGH,True
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
True,ZERO,True
False,HIGH,False
False,HIGH,False
False,NORMAL,False
True,LOW,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,ZERO,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
True,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,LOW,False
False,LOW,False
False,NORMAL,True
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
True,LOW,True
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
True,HIGH,True
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
True,LOW,True
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,ZERO,False
False,NORMAL,False
False,HIGH,False
True,NORMAL,True
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,ZERO,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
True,NORMAL,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,LOW,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,True
False,NORMAL,False
True,NORMAL,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
True,HIGH,True
True,NORMAL,True
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
True,HIGH,True
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
True,HIGH,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
True,HIGH,True
False,HIGH,False
False,HIGH,False
True,HIGH,True
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
True,HIGH,True
False,HIGH,False
True,LOW,True
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
True,HIGH,True
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
True,LOW,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,True
False,HIGH,False
False,LOW,False
False,HIGH,False
True,NORMAL,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,True
False,HIGH,False
False,NORMAL,False
False,HIGH,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,NORMAL,True
False,HIGH,False
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,True
False,NORMAL,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,HIGH,True
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,LOW,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,LOW,False
True,NORMAL,False
True,LOW,True
False,HIGH,False
False,LOW,False
False,HIGH,False
False,HIGH,False
False,HIGH,False
False,NORMAL,False
False,NORMAL,False
False,NORMAL,False
False,HIGH,False
False,HIGH,False
