VENTMACH,VENTTUBE,INSUFFANESTH,EXPCO2,PVSAT,CO,MINVOL,PCWP,VENTALV,VENTLUNG,ARTCO2,SAO2,PRESS,CATECHOL,DISCONNECT,MINVOLSET
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,HIGH,False,LOW,LOW,HIGH,LOW,NORMAL,LOW,LOW,LOW,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,ZERO,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,NORMAL,HIGH,LOW,NORMAL,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,True,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL
HIGH,HIGH,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,LOW,NORMAL,False,HIGH
NORMAL,ZERO,False,NORMAL,LOW,HIGH,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
LOW,ZERO,True,LOW,HIGH,NORMAL,HIGH,HIGH,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,LOW
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,LOW,LOW,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,NORMAL,HIGH,LOW,NORMAL,LOW,ZERO,HIGH,NORMAL,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,LOW,HIGH,HIGH,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,ZERO,LOW,HIGH,ZERO,LOW,ZERO,ZERO,LOW,LOW,LOW,HIGH,False,NORMAL
LOW,ZERO,True,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,LOW
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,LOW,HIGH,NORMAL,NORMAL,NORMAL,ZERO,NORMAL,LOW,ZERO,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
HIGH,HIGH,False,LOW,HIGH,NORMAL,HIGH,LOW,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
LOW,ZERO,False,LOW,HIGH,HIGH,NORMAL,HIGH,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,LOW,HIGH,NORMAL,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,HIGH,NORMAL,HIGH,LOW,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,NORMAL,LOW,NORMAL,ZERO,NORMAL,LOW,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
HIGH,HIGH,False,LOW,HIGH,LOW,HIGH,LOW,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,LOW,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,NORMAL,NORMAL,NORMAL,ZERO,NORMAL,LOW,HIGH,NORMAL,False,NORMAL
NORMAL,ZERO,False,LOW,LOW,HIGH,NORMAL,NORMAL,NORMAL,ZERO,NORMAL,LOW,LOW,HIGH,True,NORMAL
HIGH,HIGH,False,HIGH,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,LOW,NORMAL,False,HIGH
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,LOW,ZERO,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,NORMAL,NORMAL,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
LOW,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,LOW
LOW,ZERO,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,LOW
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,NORMAL,LOW,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,LOW,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,NORMAL,False,NORMAL
NORMAL,LOW,False,NORMAL,LOW,HIGH,LOW,NORMAL,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,LOW,NORMAL,LOW,LOW,LOW,ZERO,HIGH,LOW,ZERO,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,HIGH,NORMAL,ZERO,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,ZERO,True,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL
ZERO,ZERO,False,LOW,LOW,HIGH,NORMAL,LOW,NORMAL,ZERO,NORMAL,LOW,ZERO,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,True,NORMAL
NORMAL,ZERO,False,LOW,LOW,HIGH,NORMAL,NORMAL,NORMAL,ZERO,NORMAL,LOW,LOW,NORMAL,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,HIGH,False,LOW,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,LOW,ZERO,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,LOW,LOW,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,NORMAL,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,HIGH,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,ZERO,HIGH,NORMAL,ZERO,LOW,HIGH,ZERO,LOW,HIGH,LOW,NORMAL,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL
NORMAL,LOW,True,LOW,LOW,LOW,ZERO,LOW,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
HIGH,HIGH,False,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,ZERO,HIGH,False,HIGH
HIGH,HIGH,False,LOW,NORMAL,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,NORMAL,LOW,NORMAL,False,HIGH
NORMAL,LOW,False,LOW,LOW,LOW,NORMAL,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
HIGH,HIGH,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,LOW,NORMAL,False,NORMAL
NORMAL,LOW,True,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
ZERO,ZERO,False,ZERO,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,NORMAL,False,NORMAL
HIGH,NORMAL,False,ZERO,HIGH,HIGH,ZERO,NORMAL,HIGH,ZERO,LOW,HIGH,ZERO,HIGH,True,HIGH
ZERO,ZERO,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,LOW,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,NORMAL,LOW,LOW,ZERO,NORMAL,LOW,LOW,HIGH,LOW,HIGH,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,NORMAL,LOW,ZERO,LOW,ZERO,ZERO,HIGH,NORMAL,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
LOW,ZERO,False,LOW,NORMAL,NORMAL,HIGH,LOW,HIGH,LOW,LOW,NORMAL,HIGH,NORMAL,False,LOW
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,NORMAL,NORMAL,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,ZERO,LOW,NORMAL,ZERO,NORMAL,LOW,NORMAL,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,True,HIGH,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,ZERO,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
LOW,ZERO,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,LOW
NORMAL,LOW,True,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,LOW,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,NORMAL,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
LOW,ZERO,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,LOW
NORMAL,LOW,False,LOW,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,NORMAL,LOW,HIGH,NORMAL,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,ZERO,NORMAL,HIGH,LOW,NORMAL,LOW,ZERO,LOW,NORMAL,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL
NORMAL,NORMAL,False,HIGH,LOW,HIGH,LOW,HIGH,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False,NORMAL
LOW,ZERO,False,LOW,HIGH,HIGH,HIGH,LOW,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
ZERO,ZERO,False,LOW,NORMAL,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,NORMAL,HIGH,HIGH,True,HIGH
NORMAL,HIGH,False,NORMAL,LOW,HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL
NORMAL,HIGH,True,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,NORMAL,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,LOW,LOW,NORMAL,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,NORMAL,NORMAL,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
LOW,ZERO,False,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,NORMAL,NORMAL,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,NORMAL,LOW,HIGH,ZERO,NORMAL,ZERO,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,HIGH,HIGH,LOW,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,True,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,NORMAL,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,NORMAL,LOW,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
LOW,ZERO,False,LOW,HIGH,LOW,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,HIGH,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,NORMAL,HIGH,ZERO,LOW,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL
NORMAL,LOW,False,LOW,LOW,HIGH,ZERO,NORMAL,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL
