index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
120762,171-9110568-9748317,2006/6/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET396,SET396-KR-PP-L,Set,L,B09TH6T8FV,Shipped,1,INR,988,NEW DELHI,DELHI,110095,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4;Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
87834,408-5696336-1868340,2005/2/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,Shipped,1,INR,0,FARIDABAD,HARYANA,121001,IN,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6;Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M;Amazon PLCC Free-Financing Universal Merchant AAT-CIALTIPNFIG2E;Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK;Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4;Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC;Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ;Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC;Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG;Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,False,Easy Ship,False
62927,403-8002160-9573917,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET389,SET389-KR-NP-XL,Set,XL,B09KXW4WQC,Shipped,1,INR,648,FARIDABAD,HARYANA,121002,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-4ZN7U6MMDFGWM;Amazon PLCC Free-Financing Universal Merchant AAT-PAWHL2EB33U42;Amazon PLCC Free-Financing Universal Merchant AAT-7WX4JYESZISLU;Amazon PLCC Free-Financing Universal Merchant AAT-CIX56SGGAWUYW;Amazon PLCC Free-Financing Universal Merchant AAT-DMQVBJASKTAHS;Amazon PLCC Free-Financing Universal Merchant AAT-OZQCPML255CW2;Amazon PLCC Free-Financing Universal Merchant AAT-H7DZACP4NHMJM;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
73201,404-8350787-3191523,2005/12/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,PJNE2014,PJNE2014-KR-N-4XL,kurta,4XL,B09LD469Y3,Shipped,1,INR,798,FARIDABAD,HARYANA,121003,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-2MN4SWBDTUSNI;Amazon PLCC Free-Financing Universal Merchant AAT-4VFZUZS2EO5J2;Amazon PLCC Free-Financing Universal Merchant AAT-E4LY4VKBFF2NI;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
119116,171-9100889-7650715,2006/7/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,INR,1168,FARIDABAD,HARYANA,121006,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG;Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO;Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS;Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC;Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES;Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
101968,407-5501658-9475539,06-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-A-XXL,Western Dress,XXL,B09TH3MNW7,Shipped,1,INR,725,GURUGRAM,HARYANA,122001,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6;Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S;Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
64473,171-2070798-4305901,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET217,SET217-KR-PP-L,Set,L,B089B23C54,Shipped,1,INR,786,GURUGRAM,HARYANA,122001,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-BAO77QKKMJQIM;Amazon PLCC Free-Financing Universal Merchant AAT-4ZN7U6MMDFGWM;Amazon PLCC Free-Financing Universal Merchant AAT-PAWHL2EB33U42;Amazon PLCC Free-Financing Universal Merchant AAT-7WX4JYESZISLU;Amazon PLCC Free-Financing Universal Merchant AAT-CIX56SGGAWUYW;Amazon PLCC Free-Financing Universal Merchant AAT-DMQVBJASKTAHS;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
113718,405-5145089-5225113,2006/11/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET230,SET230-KR-PP-XXXL,Set,3XL,B09HMP59HN,Shipped,1,INR,832,GURGAON,HARYANA,122001,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C;Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG;Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO;Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS;Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC;Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES;Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE;Amazon PLCC Free-Financing Universal Merchant AAT-5DVF2TMYR72D4;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
123272,403-5400746-7083553,2006/5/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET317,SET317-KR-PP-L,Set,L,B09RKDTP7M,Shipped,1,INR,1199,GURGAON,HARYANA,122001,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4;Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
85817,407-8188293-3678768,2005/3/22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET304,SET304-KR-DPT-XS,Set,XS,B09K3LRR2T,Shipped,1,INR,1115,GURUGRAM,HARYANA,122001,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-VY2G7AISPNM5O;Amazon PLCC Free-Financing Universal Merchant AAT-W5I5VO555W3V6;Amazon PLCC Free-Financing Universal Merchant AAT-RSTHMTL7LSZQI;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA;Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6;Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M;Amazon PLCC Free-Financing Universal Merchant AAT-W3JULHH3DUCAC;Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK;Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4;Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC;Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ;Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC;Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG;Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
112216,404-5608097-8365966,2006/12/22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3820,JNE3820-KR-XL,kurta,XL,B09LV164SN,Shipped,1,INR,475,Gurgaon,HARYANA,122002,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW;Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO;Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS;Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC;Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES;Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
69506,408-0547541-7291518,05-15-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,J0332,J0332-DR-XL,Western Dress,XL,B09LM714QX,Shipped,1,INR,668,GURUGRAM,HARYANA,122002,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE;Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC;Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM;Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY;Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,False,Easy Ship,False
110408,406-7438003-2993946,06-13-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0112,J0112-TP-XS,Top,XS,B08V1878K6,Shipped,1,INR,338,GURUGRAM,HARYANA,122003,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
103349,407-8525175-4685154,06-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET233,SET233-KR-PP-L,Set,L,B08MXF6MZF,Shipped,1,INR,529,GURUGRAM,HARYANA,122004,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q;Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC;Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI;Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG;Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK;Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO;Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6;Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S;Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,False,Easy Ship,False
