Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2568435,GRESHAM ELEMENTARY SCHOOL,GRESHAM ELEMENTARY SCHOOL,23451.0,School,Risk 1 (High),8524 S Green (832W),CHICAGO,IL,60620.0,12/13/2022,Complaint,Fail,10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: Inspector Comments: Inspector Comments: Inspector Comments: MUST PROVIDE A HAND WASHING SIGN IN 2ND FL. STAFF TOILET ROOM. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: Inspector Comments: Inspector Comments: Inspector Comments: OBSERVED TIMED FAUCETS NOT FUNCTIONING PROPERLY IN GIRLS AND BOYS WASHROOMS. WATER MUST RUN CONTINUOUSLY FOR AT LEAST 15 SECONDS BEFORE REACTIVATING FAUCET. | 38. INSECTS; RODENTS; & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF APPX.40 OR MORE MICE DROPPINGS ON LOWER SHELF OF PREP TABLE;ON FLOOR UNDER SHELVING UNITS IN DRY FOOD STORAGE AREA;NEAR BAIT BOX IN STAFF TOILET ROOM.LUNCHROOM-NEAR RADIATOR;ALONG WALL BASES IN SAME.PRE- K ROOM 112-IN CLOSET ON FLOOR NEAR BAIT BOX;BEHIND REFRIGERATOR;NEXT TO CUBBIES;RADIATOR.PRE-K ROOM 110 ON FLOOR NEXT TO CUBBIES.MUST REMOVE DROPPINGS CLEAN AND SANITIZE AREAS. RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 12/13/22.(PRIORITY FOUNDATION 7-38-020(A) | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE; PROPERLY DESIGNED; CONSTRUCTED & USED - Comments: Inspector Comments: Inspector Comments: Inspector Comments: MUST REPAIR OR REPLACE WORN DOOR GASKET ON 2- DOOR MILK REACH IN COOLER IN KITCHEN. | 48. WAREWASHING FACILITIES: INSTALLED; MAINTAINED & USED; TEST STRIPS - Comments: Inspector Comments: Inspector Comments: Violation Codes: 4-301.13 Inspector Comments: OBSERVED NO DRAINBOARD AT 3- COMPARTMENT SINK MUST PROVIDE AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED; SUPPLIED; & CLEANED - Comments: Inspector Comments: Inspector Comments: Inspector Comments: OBSERVED NO COVERED WASTE RECEPTACLE IN KITCHEN STAFF WASHROOM & 2ND FL. STAFF INSTRUCTED MANAGER TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: Inspector Comments: Inspector Comments: Inspector Comments: MUST ELEVATE;REMOVE OR ORGANIZE ARTICLES OFF OF FLOOR AND AWAY FROM WALLS IN PRE-K ROOM 110 & 112 CLOSET. | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: Inspector Comments: Inspector Comments: Inspector Comments: OBSERVED WALLS PEELING AND CRUMBLING IN DRY FOOD STORAGE AREA MUST REPAIR OR REPLACE TO BE SMOOTH AND EASILY CLEANABLE.,41.73891334,-87.64506169,(41.73891334027122; -87.6450616939937)
2321024,HARVARD ELEMENTARY SCHOOL,HARVARD ELEMENTARY SCHOOL,23581.0,School,Risk 1 (High),7525 S Harvard (332W),CHICAGO,IL,60620.0,11/05/2019,Canvass,Pass,55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: THE FLOORS IN THE CORNER OF THE BOILER ROOM WITH DIRT AND DEBRIS. INSTRUCTED TO CLEAN AND MAINTAIN FLOORS.  THE CEILING IN THE BOYS/GIRLS TOILET ROOM IN THE BASEMENT AREA WITH STAINS; DIRT AND DUST. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: THE CEILING IN THE GIRLS TOILET ROOM IN THE BASEMENT BY THE CAFETERIA WITH CHIPPED/PEELING PAINT. INSTRUCTED TO SCRAPE AND PAINT CEILING. MAINTAIN SAME.,41.75733472,-87.63270008,(41.7573347204; -87.63270008365268)
1321780,KILMER  ELEMENTARY,KILMER  ELEMENTARY SCHOOL,24021.0,School,Risk 1 (High),6700 N GREENVIEW AVE ,CHICAGO,IL,60626.0,02/07/2013,Canvass Re-Inspection,Pass,38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAKING PIPE UNDER THE THREE COMPARTMENT SINK;MIDDLE COMPARTMENT; IN PREP AREA.,42.00367622,-87.66826026,(42.003676220369776; -87.66826025653212)
2589169,Hanson Park,Hanson Park,24461.0,School,Risk 1 (High),5411 W Fullerton AVE ,CHICAGO,IL,60639.0,02/06/2024,Canvass,Pass,53. TOILET FACILITIES: PROPERLY CONSTRUCTED; SUPPLIED; & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLES INSIDE OF UNISEX EMPLOYEE TOILET ROOMS. INSTRUCTED TO PROVIDE.  | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: OBSERVED SOILED MOP HEAD NOT PROPERLY STORED. INSTRUCTED MANAGER TO HANG MOP HEADS TO PREVENT INSECT BREEDING. ,41.92392771,-87.76152094,(41.92392770522664; -87.76152094466592)
2160152,EDWARDO'S PIZZA,EDWARDO'S ENOTECA,25104.0,Restaurant,Risk 1 (High),1212 N DEARBORN ST ,CHICAGO,IL,60610.0,04/16/2018,Canvass,Pass,32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: Observed cracked cooler gaskets on door 2 door true cooler; at pizza station. Instructed manager to repair and/or replace. Maintain at all times.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: Observed excessive dust build up rear and front side of fan condenser unit in produce walk in cooler. Instructed manager to detail clean and maintain at all times. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: Observed missing floor tile under turbo air freezer; across from salad station. Informed the manager that all surfaces must be smooth and easily cleanable. Instructed manager to repair and ensure surface is smooth and easily cleanable. Maintain at all times.  Missing floor title underneath ice machine in rear dry storage area. Informed the manager that all surfaces must be smooth and easy cleanable. Instructed manager to repair and maintain at all times.  Observed dirt and debris on floor in water heating closet. Instructed manager to detail clean and maintain at all times.,41.90434217,-87.63014525,(41.90434217031261; -87.63014524551966)
1579149,Chavez Upper Grade Center,Chavez Upper Grade Center,25152.0,School,Risk 2 (Medium),4831 S Hermitage ,CHICAGO,IL,60609.0,10/20/2015,Canvass,Pass,34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS IN THE KITCHEN AND STORAGE AREA;ALONG WALL BASE AND CORNERS,41.80581244,-87.66839567,(41.80581244476081; -87.66839566977917)
2230153,SKY CHOP SUEY INC,SKY CHOP SUEY INC,25159.0,Restaurant,Risk 1 (High),8616 S KEDZIE AVE ,CHICAGO,IL,60652.0,10/23/2018,Complaint Re-Inspection,Pass w/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11 NO CLEAN UP PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. PRIORITY FOUNDATION 7-38-005. INSTD TO PROVIDE AND MAINTAIN. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 5-204.11(A) MISSING HANDSINK IN DISHWASHING /3-COMPARTMENT SINK AREA. INSTD TO PROVIDE HANDSINK WITH HOT/COLD RUNNING WATER UNDER CITY PRESSURE IN SAME AREA. PRIORITY FOUNDATION 7-38-030.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: PA 100-0367 OBSERVED NO ALLERGEN TRAINING CERTIFICATE ON PREMISES AT THIS TIME. INSTRUCTED TO PROVIDE.,41.73641424,-87.70219239,(41.7364142354004; -87.70219239358123)
1522277,Sherwood,Sherwood,25351.0,School,Risk 1 (High),245 W 57th St (5700S) BLDG ,CHICAGO,IL,60621.0,01/26/2015,Canvass,Pass,35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: NOTED PEELING PAINT/PLASTER IN THE GIRLS TOILET ROOM WALLS AND CEILING ON THE 1ST FIRST FLOOR ACROSS THE HALL FROM THE LUNCH ROOM. MUST REPAIR AND MAINTAIN.,41.7907728,-87.6322812,(41.79077280130873; -87.63228120260331)
1235424,SWIFT  ELEMENTARY SCHOOL,SWIFT  ELEMENTARY SCHOOL,25571.0,School,Risk 1 (High),5900 N Winthrop AVE ,CHICAGO,IL,60660.0,10/05/2012,Canvass,Pass,8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN; PROPER TEMPERATURE; CONCENTRATION; EXPOSURE TIME - Comments: HIGH TEMPERATURE DISHMACHINE NOT ON/WORKING AT THIS TIME. INSTRUCTED MANAGER TO REPAIR DISHMACHINE. DISHMACHINE NOT USED AT THIS TIME. ALL MULTI-USE TRAYS/CONTAINERS WASHED; RINSED AND SANITIZED IN 3-COMPARTMENT SINK (200 PPM QUATS).    DISHMACHINE TAGGED BY CDPH AT THIS TIME.   FAX CDPH AT (312)746-4240 WHEN DISHMACHINE IS REPAIRED; FINAL RINSE TEMPERATURE MUST BE 180 F OR ABOVE FOR HIGH TEMPERATURE DISHMACHINE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: OBSERVED ACCESSIVE ICE BUILD UP ON FLOOR INSIDE WALK IN FREEZER. MUST REMOVE ALL ICE BUILD UP ON FLOOR AND MAINTAIN. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED 2 MISSING DOORS AT GIRLS WASHROOM AT 1ST ON TRADITIONAL SIDE OF BUILDING; OPENING IN WALLS AT SAME; HOLES IN WALLS IN GIRLS WASHROOMS AT 1ST AND 3RD FLOORS IN TRADITIONAL SIDE. MUST REPAIR/SEAL ALL HOLES IN WALLS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE FOLLOWING IN NEED OF REPAIR- 3 COMPARTMENT SINK STOPPERS AT MIDDLE AND RIGHT SIDE LEAKING; 2 COMPARTMENT SINK FAUCET LEAKING AT BASE; BOYS 3RD FLOOR (TRADITIONAL SIDE) WASHROOM RIGHT SIDE HANDWASH BOWL LEAKING AT DRAIN PIPE; GIRLS 2ND FLOOR WASHROOM FAUCETS LEAKING AT TRADITIONAL SIDE. MUST REPAIR AND MAINTAIN ALL SAID SINKS. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: NO THERMOMETER INSIDE REACH IN COOLER IN PRE-K ROOM 113. MUST PROVIDE WORKING THERMOMETER FOR COOLER.,41.98915734,-87.65833342,(41.98915734238827; -87.65833342161731)
2009540,ANTON DVORAK ELEMENTARY,ANTON DVORAK ELEMENTARY,26051.0,School,Risk 1 (High),3615 W 16th St  (1600S) ,CHICAGO,IL,60623.0,03/30/2017,Canvass,Pass,34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: FLOORS NOT CLEAN IN VARIOUS AREAS; DINING AREAS; BATHROOMS AND 3RD FLOOR STORAGE AREA; INSTRUCTED TO DETAIL CLEAN AND BETTER MAINTAIN; | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CEILING TILE IN SMALL DINING AREA BADLY STAINED; INSTRUCTED TO REPLACE; | 41. PREMISES MAINTAINED FREE OF LITTER; UNNECESSARY ARTICLES; CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLUTTER IN STORAGE ROOMS 1ST AND 3RD FLOOR AREAS; INSTRUCTED TO CLEAN AND BETTER ORGANIZE ALL STORAGE AREAS;,41.85885599,-87.71574626,(41.85885598757719; -87.71574626476811)
2135688,Tarkington,Tarkington,26791.0,School,Risk 1 (High),3330 W 71ST ST ,CHICAGO,IL,60629.0,01/19/2018,Canvass Re-Inspection,Pass,35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: DAMAGED WALLS; WITH CRUMBLING SURFACE NOTED BEHIND PREP TABLE LOCATED IN FRONT OF ICE MACHINE AND ALSO IN HALLWAY LEADING TO DRY STORAGE ROOM. INSTD TO REPAIR WALLS SO AS TO BE SMOOTH EVEN; EASILY CLEANABLE SURFACE,41.76443483,-87.70642093,(41.76443483084098; -87.7064209292251)
251133,VEE-VEE'S AFRICAN RESTAURANT,VEE-VEE'S AFRICAN RESTAURANT,26898.0,Restaurant,Risk 1 (High),6232 N BROADWAY ,CHICAGO,IL,60660.0,06/21/2010,Consultation,Pass,1. SOURCE SOUND CONDITION; NO SPOILAGE; FOODS PROPERLY LABELED; SHELLFISH TAGS IN PLACE - Comments: VIOLATION CORRECTED ON 6.9.10 | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED; CONSTRUCTED; MAINTAINED; INSTALLED; LOCATED AND OPERATED - Comments: VIOLATION CORRECTEDON 6.9.10. | 30. FOOD IN ORIGINAL CONTAINER; PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST COMPLY W6.9.10.ITH VIOLATIONS NOTED ON REPORT/INSPECTION #248280 DATED 6.9.10. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: MUST COMPLY W6.9.10.ITH VIOLATIONS NOTED ON REPORT/INSPECTION #248280 DATED 6.9.10. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST COMPLY W6.9.10.ITH VIOLATIONS NOTED ON REPORT/INSPECTION #248280 DATED 6.9.10. | 41. PREMISES MAINTAINED FREE OF LITTER; UNNECESSARY ARTICLES; CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST COMPLY W6.9.10.ITH VIOLATIONS NOTED ON REPORT/INSPECTION #248280 DATED 6.9.10.,41.99551564,-87.66058139,(41.99551563607673; -87.66058139230817)
2069458,FOREST VIEW BAKERY,FOREST VIEW BAKERY,28233.0,Bakery,Risk 1 (High),6454 N MILWAUKEE AVE ,CHICAGO,IL,60631.0,07/06/2017,Canvass Re-Inspection,Pass,32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: Observed torn refrigeration gaskets on the 2 door cooler in the rear storage/garage area. Instructed facility to replace and maintain. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Observed holes in the wall around piping in the front basement. Instructed facility to seal and maintain.,41.99853734,-87.78913614,(41.99853733595623; -87.78913614272967)
2453872,ANN'S BAKERY INC,ANN'S BAKERY,28434.0,Bakery,Risk 1 (High),2152-2158 W CHICAGO AVE ,CHICAGO,IL,60622.0,10/27/2020,Complaint,Pass w/ Conditions,23. PROPER DATE MARKING AND DISPOSITION - Comments:  FOUND COOKED FOOD IN WALK-IN COOLER POTATOES; CHICKEN... NOT DATED. INSTRUCTED TO DATE AND DISCARD AFTER 7 DAYS. PRIORITY FOUNDATION VIOLATION 7-38-005.  | 38. INSECTS; RODENTS; & ANIMALS NOT PRESENT - Comments: GLUE FLY STRIPS HANGING FROM KITCHEN CEILING; INSTRUCTED TO REMOVE FROM PREP AREA CEILING,41.89594325,-87.68160239,(41.89594325172682; -87.6816023916279)
2352337,TRADER TODD'S RESTAURANT & BAR,TRADER TODD'S RESTAURANT & BAR,29151.0,Restaurant,Risk 1 (High),3216 N SHEFFIELD AVE ,CHICAGO,IL,60657.0,11/26/2019,Canvass,Pass w/ Conditions,1. PERSON IN CHARGE PRESENT; DEMONSTRATES KNOWLEDGE; AND PERFORMS DUTIES - Comments: NO PERSON IN CHARGE PRESENT AT THE TIME OF INSPECTION. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: 2-101.11 OUT PF 06/10/2019 NOTED THE CITY OF CHICAGO SANITATION CERTIFICATE ON SITE; HOWEVER NOTED NO CERTIFIED FOOD MANAGER ON DUTY WITH THE CITY OF CHICAGO FOOD SERVICE CERTIFICATE. INSTRUCTED MANAGEMENT THAT A CERTIFIED FOOD MANAGER WITH THE CITY OF CHICAGO SANITATION CERTIFICATE  MUST BE PRESENT AT ALL TIMES TCS FOODS ARE PREPARED AND SERVED AND ALSO THE PERSON IN CHARGE MUST HAVE A CITY OF CHICAGO CERTIFICATE BY NEXT INSPECTION (UPON BEING INSPECTED). PRIORITY FOUNDATION VIOLATION 7-38-012. NO CITATION ISSUED.  | 3. MANAGEMENT; FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE; RESPONSIBILITIES AND REPORTING - Comments: NOTED NO EMPLOYEE HEALTH POLICY ON SITE AT THE TIME OF INSPECTION FOLLOWING THE NEW CODE AND GUIDELINES. INSTRUCTED TO HAVE VERIFICATION OF POLICY FOR EACH EMPLOYEE ONE ON SITE AT ALL TIMES. PRIORITY FOUNDATION #7-38-010. NO CITATION ISSUED TODAY  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: MANAGEMENT UNABLE TO PROVIDE A PROCEDURE FOR CLEANING UP VOMITING AND DIARRHEA.INSTRUCTED TO HAVE ONE INCLUDING THE CHEMICALS AND SUPPLIES NEEDED. PRIORITY FOUNDATION #7-38-005. NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: NOTED ESTABLISHMENT SERVING UNDER COOKED FOOD ITEMS (HAMBURGERS) WITH NO CONSUMER ADVISORY; DISCLOSURE OR REMINDERS TO THE CUSTOMERS. INSTRUCTED TO HAVE A CONSUMER ADVISORY ON THE MENU WITH A DISCLOSURE NOTICE AND REMINDER STATEMENT. PRIORITY FOUNDATION #7-38-005. NO CITATION ISSUED TODAY. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE; PROPERLY DESIGNED; CONSTRUCTED & USED - Comments: NOTED TORN RUBBER GASKET INSIDE THE PREP SERVICE COOLER; DOOR  AT THE KITCHEN PREP. INSTRUCTED TO DETAIL REPAIR AND MAINTAIN AND/OR REPLACE. | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS ALONG WALL BASE AND UNDERNEATH SHELVING AT THE KITCHEN AND BASEMENT FOOD/DRY STORAGE AREA. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NOTED CERTIFIED FOOD MANAGERS ON DUTY WITH NO ALLERGEN TRAINING CERTIFICATION. INSTRUCTED MANAGEMENT THAT ALL FOOD SERVICE MANAGERS ARE REQUIRED TO HAVE THE ALLERGEN TRAINING CERTIFICATION.,41.94045545,-87.65427085,(41.94045544818159; -87.65427085300712)
2545651,EFIE'S CANTEEN INC,EFIE'S CANTEEN (TAXI/LIMO AREA),29570.0,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666.0,12/15/2021,Canvass,Pass,47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE; PROPERLY DESIGNED; CONSTRUCTED & USED - Comments: INSTRUCTED TO REPAIR OR REPLACE (2) CUTTING BOARD WITH STAIN AND DEEP SEAMS ON TOP OF PREP COOLER IN PREP/COOKING LINE. | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN KITCHEN HOOD FILTERS ABOVE COOKING EQUIPMENT WITH DUST AND GREASE ACCUMULATION. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO REPLACE NON WORKING LIGHTBULBS IN REAR PREP/DISHWASHING AREA.,42.00875077,-87.90687413,(42.00875076599798; -87.90687413400109)
1547054,POPEYE'S CHICKEN,POPEYE'S CHICKEN,30212.0,Restaurant,Risk 1 (High),5248 W BELMONT AVE ,CHICAGO,IL,60641.0,06/12/2015,Complaint,Pass,32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: MUST NOT USE PAPER AS LINER FOR SHELVING INSIDE THE FRONT SMALL ONE DOOR COOLER. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR AND EXTERIOR OF FRONT SERVICE PREP ONE DOOR COOLERS (2); AND CHICKEN PREP FREEZERS WITH EXCESSIVE DIRT AND FOOD DEBRIS. MUST CLEAN AND MAINTAIN.  DIRTY FRONT EXPOSED HAND SINK. MUST CLEAN AND MAINTAIN. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CRACKED/MISSING BASEBOARD WALL COVING AT THE ENTRANCE TO THE BULK FLOUR STORAGE ROOM. MUST REPLACE/REPAIR. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: ALL EMPLOYEES IN THE FOOD PREPARATION HANDLING AND PREPARING FOODS MUST WEAR HAT OR HAIR RESTRAINT.,41.93878413,-87.75863714,(41.93878412940402; -87.75863713615965)
1751454,LOU MITCHELL'S,LOU MITCHELL'S,30743.0,Restaurant,Risk 1 (High),565 W JACKSON BLVD ,CHICAGO,IL,60661.0,04/06/2016,Canvass Re-Inspection,Pass,31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: KNIVES ARE BEING STORED IN THE SPACE BETWEEN COOKING EQUIPMENT IN THE COOK LINE. INSTRUCTED TO STORE KNIVES ON A CLEAN AND SANITIZED SURFACE AND IN A MANNER THAT PREVENTS CONTAMINATION. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: OBSERVED DEEP DARK GROOVES IN CUTTING BOARD AT THE HASHBROWN/SAUSAGE GRILL STATION. INSTRUCTED TO REPAIR OR REPLACE TO BE SMOOTH AND EASILY CLEANABLE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED ACCUMULATION OF OIL AND FOOD DEBRIS ON THE EXTERIORS OF THE BASEMENT FRYERS. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: OBSERVED CRACKED FLOOR TILES AND COVING IN THE CORNER OF THE FLOOR NEAR THE UPSTAIRS WALK IN COOLER. INSTRUCTED TO SEAL ALL CRACKS AND MAINTAIN THE FLOORS TO BE SMOOTH AND EASILY CLEANABLE. | 43. FOOD (ICE) DISPENSING UTENSILS; WASH CLOTHS PROPERLY STORED - Comments: OBSERVED ICE SCOOP BEING STORED ON TOP OF THE BASEMENT ICE MACHINE. STORE ICE SCOOP IN A MANNER THAT PREVENTS CONTAMINATION. OBSERVED SOILED WIPING CLOTHS STORED ON THE CUTTING BOARD IN THE COOK LINE. INSTRUCTED TO STORE WIPING CLOTHS IN SANITIZER SOLUTION BETWEEN USES.,41.87790422,-87.64219482,(41.8779042186468; -87.64219482401225)
2569532,MS. EGGROLL,MS. EGGROLL,30984.0,Restaurant,Risk 1 (High),4513 N SHERIDAN RD ,CHICAGO,IL,60640.0,01/11/2023,Canvass,Pass,47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE; PROPERLY DESIGNED; CONSTRUCTED & USED - Comments: OBSERVED RUST ON SHELVES IN REACH-IN COOLER; LOCATED IN THE FRONT PREPARATION AREA. INSTRUCTED THE PERSON IN CHARGE TO REMOVE RUST AND MAINTAIN IN GOOD REPAIR. | 55. PHYSICAL FACILITIES INSTALLED; MAINTAINED & CLEAN - Comments: OBSERVED DEBRIS ON FLOOR UNDERNEATH THREE COMPARTMENT SINK. INSTRUCTED THE PERSON IN CHARGE TO DETAIL CLEAN AND MAINTAIN.,41.96406155,-87.65462506,(41.96406154994989; -87.65462505908155)
1527303,ITALIAN FIESTA PIZZERIA; INC,ITALIAN FIESTA PIZZERIA; INC,31036.0,Restaurant,Risk 1 (High),8058 S HALSTED ST ,CHICAGO,IL,60620.0,02/25/2015,Complaint,Fail,18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED; A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: REAR DOOR NOT RODENT PROOF; APPROX 1/2 INCH GAP AT BOTTOM OF DOOR. INSTD TO RODENT PROOF DOOR AND HAVE TIGHT FITTING. CITATION ISSUED 7-38-020 SERIOUS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED; CONSTRUCTED AND MAINTAINED - Comments: DOOR GASKETS OF PIZZA PREP COOLER IN POOR REPAIR; LOOSE; TORN. INSTD TO REPAIR/REPLACE SAME. RUSTY WIRE RACKS IN PREP COOLER. REMOVE RUST. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN; FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR BOTTOM OF FRYER CABINETS NOT CLEAN; EXCESSIVE DEBRIS. CLEAN SAME AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE; CLEANED; GOOD REPAIR; COVING INSTALLED; DUST-LESS CLEANING METHODS USED - Comments: FLOORS UNDERNEATH AND BEHIND TABLES AND WIRE RACKS NOT CLEAN; DEBRIS. INSTD TO CLEAN SAME AND MAINTAIN. | 35. WALLS; CEILINGS; ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR; SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: LIGHTSHIELDS THROUGH OUT AND ATTACHED PIPING OF COOKING EQUIPMENT NOT CLEAN; DEBRIS. INSTD TO CLEAN SAME AND MAINTAIN. WALLS AND DOOR OF LADIES TOILET ROOM WITH WORN SURFACES. INSTD TO CLEAN AND PAINT SAME. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK UNDER 3-COMPARTMENT SINK. REPAIR SAME. | 41. PREMISES MAINTAINED FREE OF LITTER; UNNECESSARY ARTICLES; CLEANING  EQUIPMENT PROPERLY STORED - Comments: EMPLOYEES PERSONAL BELONGINGS IMPROPERLY STORED. INSTD TO STORE IN DESIGNATED AREA.,41.7470861,-87.64408438,(41.747086098940834; -87.64408438293029)
