Fulfilment,Sales Channel ,ship-service-level,Qty,currency,ship-city,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,1,INR,AVANIGADDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,QUEPEM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MALDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BERHAMPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHANDIGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Guwahati,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JIND,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JABALPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DURGAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RANCHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CANDOLIM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NARASAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BIDHAN NAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Moolavaikkal,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Malkajgiri; Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KARIMNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Coimbatore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Nasik,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Nasik,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GORAKHPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Namchi South sikkim,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BEGOWAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ALLAHABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHOPAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Gurgaon,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,EDDUMAILARAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SECUNDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Rourkela,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MANGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAKODAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mudigere,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Udaipur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NALLUR KANNIYAKUMARI DISTRICT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAMMU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Calicut,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Calicut,IN,Easy Ship,False
Merchant,Amazon.in,Standard,2,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VARANASI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Thoothukudi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUPATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHOPAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BANGALORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ahmedabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AHMADNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SANGLI MIRAJ KUPWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Ranipet; VELLORE DT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Dombivli,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,METTUPALAYAM TIRUCHIRAPPALLI DISTRICT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DIMAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MOHALI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,RAJAHMUNDRY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ALLAHABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GUNTUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MORSHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,bokaro,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Kishangarh,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PALAKKAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,FARIDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TRIVANDRUM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AMBARNATH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SURAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Rewari,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TEZPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GADCHIROLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KALYAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AJMER,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PALAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MALAUT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,new delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SHIMLA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GREATER NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KANNIYAKUMARI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HUBBALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SONIPAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLLAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ZIRAKPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PORT BLAIR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TALIPARAMBA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AMLA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SIRSA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUCHIRAPPALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLLAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Belur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MADANAPALLE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Navanagar Bagalkot,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Trivandrum,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,WARANGAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATIALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BHILAI-490006; DISTRICT -DURG ;,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ITANAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NASHIK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Barabungallow,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Pollachi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MALBAZAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATHARDI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VARANASI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NADIAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAMNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BYASANAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,chennai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KRISHNAGIRI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MOHALI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Medak,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Chengannur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KAMRUP,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Bengaluru,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Porvorim,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SAMUKTOLA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KARUNAGAPPALLY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GUWAHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DERA BASSI INDUSTRIAL AREA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHALAKUDY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,UJJAIN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SERAMPORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PARAVUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BANGALORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GODHRA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,IRINJALAKUDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,kolkata,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Shikrapur; Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUNELVELI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,TIRUNELVELI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PATIALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SURAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,AJMER,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JALANDHAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Jaipur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KHAMMAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KANNUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BANDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SANASWADI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ALAGAPPAPURAM;kanyakumari district,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ZIRAKPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,New Delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,EDAPPAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,moujpur NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GREATER NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GREATER NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GAUTAM BUDDHA NAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GAUTAM BUDDHA NAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Navi mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ELURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Dhanbad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Cherpu,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Thrissur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Karungal,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SOUTH DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SARIGAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,SILCHAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,VIJAYAWADA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Golaghat,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Tenali,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KADIRUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,JODHPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,Faizabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,KARUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ALLAHABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHITTUR THATHAMANGALAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,DHARWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HARUR (tk); Dharmapuri (dt).,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,ITANAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,1,INR,CHENNAI,IN,Easy Ship,False
