Date,Status,Fulfilment,Sales Channel ,ship-service-level,Courier Status,Qty,currency,ship-country,fulfilled-by,Unnamed: 22
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,2,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,2,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shipped,1,INR,IN,Easy Ship,False
