foto_1,straaling_1
0_60_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_45_kg_m2,___150_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_30_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_25_kg_m2,150___199_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_65_kg_m2,____250_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_15_kg_m2,150___199_MJ_m2
0_00_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_25_kg_m2,200___249_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_25_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_45_kg_m2,___150_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_60_kg_m2,____250_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_70_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_20_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_25_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_30_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_75_kg_m2,____250_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_20_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_25_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_65_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_80_kg_m2,____250_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_30_kg_m2,150___199_MJ_m2
0_25_kg_m2,___150_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_70_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_10_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_00_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_45_kg_m2,___150_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_75_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_75_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_65_kg_m2,____250_MJ_m2
0_80_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_70_kg_m2,200___249_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_00_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_50_kg_m2,___150_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_25_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_40_kg_m2,200___249_MJ_m2
0_60_kg_m2,____250_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_45_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_10_kg_m2,200___249_MJ_m2
0_20_kg_m2,____250_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_75_kg_m2,200___249_MJ_m2
0_45_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_75_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_50_kg_m2,____250_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_30_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_00_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_85_kg_m2,____250_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_40_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_75_kg_m2,____250_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_45_kg_m2,___150_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_35_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_70_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_05_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_70_kg_m2,200___249_MJ_m2
0_75_kg_m2,200___249_MJ_m2
0_25_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_45_kg_m2,___150_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_70_kg_m2,____250_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_55_kg_m2,____250_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_55_kg_m2,____250_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_40_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_00_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_45_kg_m2,____250_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_70_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_60_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_70_kg_m2,200___249_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_20_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,200___249_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_70_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_30_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_65_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_70_kg_m2,____250_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_65_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_25_kg_m2,200___249_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_25_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_30_kg_m2,200___249_MJ_m2
0_65_kg_m2,____250_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_25_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_75_kg_m2,____250_MJ_m2
0_25_kg_m2,150___199_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_55_kg_m2,____250_MJ_m2
0_65_kg_m2,____250_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_75_kg_m2,____250_MJ_m2
0_40_kg_m2,200___249_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_25_kg_m2,___150_MJ_m2
0_60_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_65_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_70_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_25_kg_m2,___150_MJ_m2
0_30_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_80_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,____250_MJ_m2
0_20_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,____250_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_00_kg_m2,___150_MJ_m2
0_40_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,___150_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_10_kg_m2,150___199_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_05_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_65_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_45_kg_m2,___150_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_75_kg_m2,____250_MJ_m2
0_40_kg_m2,200___249_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_30_kg_m2,200___249_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_00_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_30_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_05_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_10_kg_m2,200___249_MJ_m2
0_25_kg_m2,___150_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_25_kg_m2,200___249_MJ_m2
0_40_kg_m2,___150_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_00_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_50_kg_m2,____250_MJ_m2
0_55_kg_m2,____250_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_15_kg_m2,___150_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_80_kg_m2,____250_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_70_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_25_kg_m2,___150_MJ_m2
0_75_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_10_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_65_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_80_kg_m2,____250_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_40_kg_m2,____250_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_65_kg_m2,____250_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_60_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_70_kg_m2,200___249_MJ_m2
0_45_kg_m2,___150_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_45_kg_m2,___150_MJ_m2
0_40_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_55_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_10_kg_m2,___150_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_80_kg_m2,____250_MJ_m2
0_60_kg_m2,150___199_MJ_m2
0_00_kg_m2,150___199_MJ_m2
0_25_kg_m2,200___249_MJ_m2
0_70_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_55_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_70_kg_m2,____250_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_30_kg_m2,___150_MJ_m2
0_15_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_40_kg_m2,150___199_MJ_m2
0_50_kg_m2,200___249_MJ_m2
0_50_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_60_kg_m2,____250_MJ_m2
0_45_kg_m2,150___199_MJ_m2
0_45_kg_m2,200___249_MJ_m2
0_00_kg_m2,150___199_MJ_m2
0_60_kg_m2,200___249_MJ_m2
0_65_kg_m2,200___249_MJ_m2
0_55_kg_m2,150___199_MJ_m2
0_35_kg_m2,150___199_MJ_m2
0_65_kg_m2,150___199_MJ_m2
0_35_kg_m2,___150_MJ_m2
0_45_kg_m2,150___199_MJ_m2
