BirthAsphyxia,DuctFlow,CardiacMixing
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
yes,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Transp.
yes,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Rt_to_Lt,Complete
no,,Mild
no,,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,Rt_to_Lt,
yes,,Transp.
yes,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
yes,,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,
no,,
no,Lt_to_Rt,Complete
no,,Complete
no,,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
yes,,Complete
no,,Mild
yes,,Transp.
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
yes,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,
no,Lt_to_Rt,
no,,Mild
yes,Lt_to_Rt,
no,Lt_to_Rt,Complete
no,,Transp.
yes,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Mild
yes,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,,Complete
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Transp.
no,,Mild
no,,Transp.
no,,Transp.
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Complete
yes,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
yes,Lt_to_Rt,
no,,Transp.
yes,,
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,
no,Rt_to_Lt,
no,,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,,Mild
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,,
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Mild
no,Rt_to_Lt,Mild
no,Rt_to_Lt,Complete
yes,,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
no,Lt_to_Rt,Mild
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
yes,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
yes,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,,Mild
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,,Mild
no,,Complete
yes,,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Complete
yes,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Complete
yes,,Complete
no,Rt_to_Lt,Transp.
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Complete
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Mild
no,,Transp.
no,,Transp.
no,,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Rt_to_Lt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Transp.
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,,Transp.
no,Lt_to_Rt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
yes,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Mild
no,,Mild
no,,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Mild
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,,Complete
yes,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Transp.
no,,Transp.
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,
yes,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
yes,,Complete
no,Lt_to_Rt,Complete
no,,
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,,Mild
no,,Transp.
no,Lt_to_Rt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
yes,Rt_to_Lt,
no,Rt_to_Lt,Complete
no,,Transp.
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
yes,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
yes,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,
no,,Mild
yes,Rt_to_Lt,Mild
no,,Transp.
no,,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
yes,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Mild
no,Lt_to_Rt,Mild
yes,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,
no,,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Transp.
no,,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
yes,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
no,,Mild
no,Lt_to_Rt,Transp.
no,,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,,Transp.
no,Lt_to_Rt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,Lt_to_Rt,
no,,Complete
yes,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Mild
no,,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Mild
yes,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,,Transp.
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Mild
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,,Mild
no,Lt_to_Rt,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,
yes,Rt_to_Lt,
yes,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Mild
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Mild
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Mild
no,,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,,Mild
no,Lt_to_Rt,
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,,Transp.
yes,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Transp.
yes,Lt_to_Rt,Complete
no,Rt_to_Lt,
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Rt_to_Lt,
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
yes,,
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Rt_to_Lt,Complete
no,,Transp.
no,,Transp.
no,,Complete
no,,Mild
yes,,Transp.
no,,
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
yes,Lt_to_Rt,Transp.
no,Lt_to_Rt,Transp.
yes,,Mild
yes,,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,,
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,,Transp.
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
yes,,Transp.
no,,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,
yes,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,,Complete
yes,Rt_to_Lt,Mild
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
yes,,Complete
no,Rt_to_Lt,Mild
no,,Transp.
no,Rt_to_Lt,
no,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,,Transp.
yes,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Mild
no,,Transp.
no,Rt_to_Lt,Mild
no,,Transp.
no,,Complete
no,,Mild
no,,Transp.
no,,
yes,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Mild
no,Rt_to_Lt,
no,Lt_to_Rt,Mild
no,,Complete
no,,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
yes,Lt_to_Rt,Mild
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
no,,Mild
no,Lt_to_Rt,Transp.
no,,Transp.
no,,Complete
no,,Transp.
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Mild
no,,Complete
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,Transp.
no,Lt_to_Rt,
no,,Transp.
yes,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Mild
no,,Transp.
no,Lt_to_Rt,Mild
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
yes,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,,Transp.
no,,Complete
no,Lt_to_Rt,Transp.
no,,Transp.
no,Rt_to_Lt,
no,,Complete
yes,Rt_to_Lt,Complete
no,Rt_to_Lt,Transp.
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Complete
no,Rt_to_Lt,Mild
yes,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
no,,Mild
no,Lt_to_Rt,
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
yes,Rt_to_Lt,
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Mild
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
yes,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Rt_to_Lt,Transp.
no,,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Rt_to_Lt,
no,,Complete
no,,
no,Lt_to_Rt,Mild
no,,Transp.
no,Lt_to_Rt,Mild
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,,Transp.
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,,Complete
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Complete
no,,Transp.
yes,,Transp.
no,,
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
yes,,Transp.
no,Lt_to_Rt,Complete
no,Rt_to_Lt,Transp.
no,Lt_to_Rt,Complete
yes,Lt_to_Rt,Complete
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Mild
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,Rt_to_Lt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,Lt_to_Rt,Complete
no,,Transp.
no,,Complete
no,,Transp.
no,Lt_to_Rt,Complete
no,,Transp.
