PULMEMBOLUS,PAP,KINKEDTUBE,SHUNT,FIO2
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,True,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
True,HIGH,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
True,HIGH,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
True,HIGH,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
True,HIGH,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,HIGH,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,True,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
True,HIGH,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,LOW
False,HIGH,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,HIGH,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,LOW,False,NORMAL,NORMAL
False,HIGH,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,HIGH,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,LOW
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,LOW,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,True,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
False,NORMAL,False,NORMAL,NORMAL
