Order ID,Fulfilment,Sales Channel ,ship-service-level,currency,ship-country,fulfilled-by,Unnamed: 22
402-4103768-0729146,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1640214-6081939,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-8626893-4705957,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1435117-4107529,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9397645-9872346,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1740214-2368326,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6543499-9845138,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-5242736-6957962,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6493684-5549121,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1804929-7507501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-3479240-2655522,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0707440-1425152,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9752437-5109106,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9343426-4926726,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4176572-7221142,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-5007074-1328301,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0681607-1624350,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-1421024-4870766,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2641464-5483514,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-9854430-6426768,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-8804911-5257146,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4665386-2110759,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7869258-3199552,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8469445-5990763,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-0040356-9247523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-8295573-8774764,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5322579-0206730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0277407-4664366,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4872130-3962703,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4047820-7423522,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9070915-7072328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-8110471-1007546,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4245842-1840340,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5031375-8474763,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5031375-8474763,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-7859640-7197124,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6316254-9389158,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9956984-9717118,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1117294-9190744,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9423950-3232300,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6324694-6678752,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0549206-7793934,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8649924-5224310,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4526342-9085163,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-2322241-9297125,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6629574-8158753,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1546028-0033141,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-7746052-3049118,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8770627-4833165,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0405661-5646768,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9758460-8822765,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0710720-3199553,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7987292-3363554,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-7791028-6677956,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4391794-3309135,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0834649-0456344,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3024282-7704338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6123528-5780341,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9584570-9357933,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5549752-0412345,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5760288-7561114,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1782277-8021963,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2259519-5132336,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9911230-2165934,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5373898-7821926,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7210534-3169940,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2359527-4088355,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8118685-8437115,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8118685-8437115,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9333439-1000363,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8861966-4225919,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6296213-5849103,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8742266-1811501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2992839-7385165,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4559462-5398757,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-3979418-1468343,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9310852-6380304,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6613007-3276309,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-7942966-3728324,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-8187628-9430712,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6117297-2137121,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4221296-3221955,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1488644-8545128,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2768972-2920329,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0730734-9193966,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5808296-0943537,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3155642-8920338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6372426-5637964,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3256984-2774736,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7672831-2392318,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0739620-3818720,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-2349146-9273921,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-3396963-3404340,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3160062-2052356,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-8640155-1074746,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2327164-4409957,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5843884-4389914,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7594611-2689113,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7992341-0144354,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1777410-1727556,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7625911-7388337,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6011499-0764365,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4693702-2357112,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-3449641-8503547,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-7495141-2925929,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5161796-1681140,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1929726-5385137,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4215944-7394761,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-7357432-7610743,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4841607-6444338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8212581-0718745,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8751981-9040342,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6180670-7371514,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-8555506-8784369,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2625977-5370729,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2296896-0959537,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4142026-2038750,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-2174377-3697125,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8718774-8825959,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5871573-2933130,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0462079-9663500,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1140894-8493108,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3728136-7913100,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4199716-9753166,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4944240-6841920,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-3438468-3948353,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6204172-3115567,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9726966-2172302,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1126139-5449166,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1432010-0573123,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9727600-3972312,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2793976-7750757,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0746196-6800307,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0916341-2004329,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6840286-9640316,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9472584-9876358,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6559046-3187543,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9181569-2508328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9386162-2189932,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1715786-4917115,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-2089212-3421937,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4253052-4027540,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1521491-0294753,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-6042212-7797160,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3155716-8945169,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5257074-3418765,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9800000-9524309,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-4071190-1179553,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-4071190-1179553,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0091036-1962761,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-7368192-4677118,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5091201-8274756,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4520540-8327509,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-2061222-2465119,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1916036-6849121,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4733745-7737919,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2216423-4517101,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0228275-9761171,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6702550-7189917,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0632547-0907540,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6348142-3477131,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6379493-5637942,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7608834-6220330,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-8058729-7706723,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-5165184-5053133,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5960574-5630752,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-9430502-5141968,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0396494-0193933,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1454496-3588330,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-8690279-3999506,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9520103-0747526,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6569599-3257159,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4327306-4509149,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3886286-8970710,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9652900-6537929,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-7213748-2752321,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8535605-4545169,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5596251-6259501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9512566-5548317,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-7832487-6178769,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3115873-6317120,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1829150-8874709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4534901-9720352,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6222490-6581107,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9932919-6662730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9932919-6662730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9932919-6662730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9932919-6662730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9932919-6662730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9932919-6662730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9932919-6662730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9932919-6662730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9932919-6662730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9932919-6662730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9932919-6662730,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4004944-7629918,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6781570-1595529,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4312347-3085946,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4001965-5789925,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9588508-4982746,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-8711381-1415541,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-7489884-2275544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7149991-3837960,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7149991-3837960,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7768363-3345934,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4923767-9862709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7307055-0405969,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3078105-2910735,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5224467-4807556,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5729588-4523563,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9682140-7334721,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9682140-7334721,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-7942670-7629108,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5014145-2236338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9839824-9881916,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3749196-7389933,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1731223-6835559,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7811622-0413916,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6736616-9292345,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3592297-4573905,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3133316-2603542,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4574034-1373144,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3080409-8597131,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0818770-6226720,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3456256-8750712,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3456256-8750712,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3456256-8750712,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1180378-1630759,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5129303-8906715,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4426840-6839550,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0485490-8741169,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7553601-1458726,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-3710784-0930739,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-5436619-4958763,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4166189-1404306,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-0800016-4040308,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7333875-4011547,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2346372-9872333,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0132993-5291548,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6710007-4105924,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9891222-2399559,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-7942732-7401917,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2601790-7060307,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3305173-6900334,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4748435-7167551,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-5520550-6771561,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-6389430-6141147,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2291978-4990741,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4341546-4057961,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0341212-6449953,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9850590-1037954,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-1026618-9100339,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-1026618-9100339,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-8507714-4205932,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5079040-5717953,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9315816-7333901,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4788451-5285145,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5147556-7181162,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0396655-5185126,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5910558-2147531,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4156021-5597901,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6135617-1926749,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-5874187-2169929,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4554388-8791515,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1466528-5385105,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1425443-1590728,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-0488521-9480346,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-8820220-7158727,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4598569-2418714,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8959483-2002752,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6650274-2566743,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3035587-1477910,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3454991-1309926,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5302073-9237950,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-9983831-4960332,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2832023-9401920,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2847802-3287501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5952255-5799502,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8210066-1389134,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5822311-3127537,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5822311-3127537,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5091836-8097913,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-7722531-1140301,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1126710-1844344,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1126710-1844344,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-5442730-8471559,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-5442730-8471559,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0076945-9834739,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3681936-4819539,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3681936-4819539,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5086268-2464359,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-3613737-3193112,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2896162-4702735,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8140652-2774757,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9316622-8009958,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
