Fulfilment,Sales Channel ,ship-service-level,currency,ship-postal-code,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,INR,221001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,628103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,641007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400603,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201304,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380060,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,414005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,416416,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,632405,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,621210,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,797112,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,160062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560025,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,211001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,522006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,444707,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,751024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560056,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,827001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,305801,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,678684,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,121003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,395007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,123401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,784028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,641004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,442605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,305001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411040,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,248001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,686573,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,152107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,171003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201306,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,629702,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,580020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,131001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,691508,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,140603,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,744101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670141,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,460553,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,530012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,125055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,620018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,691508,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,711227,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517325,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,587103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,751013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400071,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,506015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,147001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,248001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,490006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,791111,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,422013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,410401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,642003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,735221,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,414102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,221010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,440035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,387370,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,361001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,755019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411038,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560105,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400610,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,531173,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,635001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,140301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,502336,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,689506,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500081,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500081,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,781028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560087,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403521,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,736206,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,690518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,781005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,140507,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400074,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680722,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,456010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,712203,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,683513,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201305,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,389001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302039,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700060,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,452001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412208,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,627011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,627011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,147001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,395009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500085,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,305001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,641022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,144022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,507002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670571,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400615,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,210001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412216,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,629401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695543,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,140603,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,679576,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600117,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201308,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201308,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,410206,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,534007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,826001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680562,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680651,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,629157,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412308,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412308,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,396155,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,788009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,520008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,785621,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,522201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670642,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400083,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,342008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,224001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400074,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,639003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,211001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,678531,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,580004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,636903,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,791111,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,641604,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,133001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,686011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,671314,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682306,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,281004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,629001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,620021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,382415,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,121005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,465679,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380059,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,523201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,523279,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,503165,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,845305,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,144004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,422007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110070,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,121001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,562107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,562110,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,591102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400708,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,143002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,636701,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,581306,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,303301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,452002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,425001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403718,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,632311,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,121001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,121001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,382481,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,534318,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,343029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,313001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,834001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400080,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,211001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673642,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400610,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517590,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500053,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,751007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,482001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,795001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700033,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,523113,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,770034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110074,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,518002,IN,Easy Ship,False
