Fulfilment,Sales Channel ,ship-service-level,currency,ship-city,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,INR,NARASAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BIDHAN NAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Moolavaikkal,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Malkajgiri; Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KARIMNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Coimbatore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Nasik,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Nasik,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GORAKHPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Namchi South sikkim,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BEGOWAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ALLAHABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHOPAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Gurgaon,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,EDDUMAILARAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SECUNDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Rourkela,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MANGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAKODAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mudigere,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Udaipur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NALLUR KANNIYAKUMARI DISTRICT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAMMU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Calicut,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Calicut,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VARANASI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Thoothukudi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TIRUPATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHOPAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BANGALORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Ahmedabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMADNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SANGLI MIRAJ KUPWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Ranipet; VELLORE DT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Dombivli,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,METTUPALAYAM TIRUCHIRAPPALLI DISTRICT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DIMAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MOHALI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,RAJAHMUNDRY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ALLAHABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUNTUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MORSHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,bokaro,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kishangarh,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PALAKKAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,FARIDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TRIVANDRUM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AMBARNATH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SURAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Rewari,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TEZPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GADCHIROLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KALYAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AJMER,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PALAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MALAUT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,new delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SHIMLA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GREATER NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KANNIYAKUMARI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HUBBALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SONIPAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLLAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ZIRAKPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PORT BLAIR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TALIPARAMBA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AMLA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SIRSA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TIRUCHIRAPPALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLLAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Belur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MADANAPALLE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Navanagar Bagalkot,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Trivandrum,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,WARANGAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PATIALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DEHRADUN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHILAI-490006; DISTRICT -DURG ;,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ITANAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NASHIK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Barabungallow,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Pollachi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MALBAZAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PATHARDI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VARANASI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NADIAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAMNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BYASANAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,chennai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KRISHNAGIRI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MOHALI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Medak,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Chengannur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KAMRUP,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Bengaluru,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Porvorim,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SAMUKTOLA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KARUNAGAPPALLY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUWAHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DERA BASSI INDUSTRIAL AREA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHALAKUDY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,UJJAIN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SERAMPORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PARAVUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BANGALORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GODHRA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,IRINJALAKUDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,kolkata,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Shikrapur; Pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TIRUNELVELI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TIRUNELVELI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PATIALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SURAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AJMER,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JALANDHAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Jaipur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KHAMMAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KANNUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BANDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SANASWADI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ALAGAPPAPURAM;kanyakumari district,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ZIRAKPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,New Delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,EDAPPAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,moujpur NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GREATER NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GREATER NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GAUTAM BUDDHA NAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GAUTAM BUDDHA NAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Navi mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ELURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Dhanbad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Cherpu,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Thrissur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Karungal,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SOUTH DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SARIGAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SILCHAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VIJAYAWADA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Golaghat,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Tenali,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KADIRUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JODHPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Faizabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KARUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ALLAHABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHITTUR THATHAMANGALAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DHARWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HARUR (tk); Dharmapuri (dt).,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ITANAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TIRUPPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AMBALA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUTHUPPALLY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Nileshwar,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Thripunithura,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MATHURA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAGERCOIL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TIRUCHIRAPPALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Faridabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KHILCHIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JALPAIGURI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ADDANKI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KONDAPI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NIZAMABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,RAXAUL BAZAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JALANDHAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Ghaziabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NASHIK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,New Delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NIT FARIDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Dombivli west,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU RURAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Bangalore north,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DEVANAHALLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KALYAN,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BAILHONGAL,IN,Easy Ship,False
