Fulfilment,Sales Channel ,ship-service-level,Style,Category,Size,currency,Amount,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,SET223,Set,S,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET223,Set,3XL,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,kurta,M,INR,355,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,Set,3XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0013,Set,XXL,INR,1072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2171,kurta,XXL,INR,524,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XS,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3619,kurta,S,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3724,kurta,M,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0083,kurta,L,INR,565,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,Western Dress,S,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0372,Set,L,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW034,Set,XXL,INR,613,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET182,Set,XS,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1233,kurta,S,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET398,Set,3XL,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3821,kurta,XS,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3753,kurta,3XL,INR,475,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET325,Set,M,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,Western Dress,XS,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET347,Set,XXL,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3764,kurta,L,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3790,kurta,3XL,INR,307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3384,kurta,3XL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET304,Set,S,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,Set,S,INR,631,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0088,Top,M,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0134,Set,S,INR,729,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET322,Set,XS,INR,1099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,Western Dress,L,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3467,kurta,3XL,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET291,Set,XS,INR,605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3466,kurta,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET218,Set,S,INR,667,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET145,Set,L,INR,788,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3671,Top,M,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0415,Western Dress,XL,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET398,Set,3XL,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,L,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3673,Top,XL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0003,Set,XL,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET408,Set,3XL,INR,499,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3709,Western Dress,S,INR,792,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1233,kurta,3XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3822,kurta,XL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0343,Western Dress,S,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3467,kurta,M,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,Set,L,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0207,Western Dress,L,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET293,Set,M,INR,736,IN,Easy Ship,False
Merchant,Amazon.in,Standard,BTM030,Bottom,3XL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET145,Set,L,INR,788,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET205,Set,M,INR,443,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3404,kurta,S,INR,517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3606,kurta,S,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET145,Set,L,INR,788,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET278,Set,M,INR,1523,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3838,kurta,XL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0415,Western Dress,M,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET398,Set,M,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2153,kurta,3XL,INR,443,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0148,Set,XS,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,kurta,XL,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET048,Set,XL,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET329,Set,XL,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,kurta,XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,Western Dress,M,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3905,Western Dress,XS,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,Western Dress,XL,INR,791,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0013,Set,L,INR,1072,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET341,Set,XS,INR,857,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3680,Top,L,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,Western Dress,XL,INR,741,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3421,kurta,6XL,INR,925,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0005,Western Dress,XXL,INR,899,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,Set,S,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET329,Set,S,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3384,kurta,S,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET397,Set,M,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0340,Top,M,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1233,kurta,S,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0340,Top,M,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5011,kurta,M,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0041,Set,XL,INR,631,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3768,kurta,M,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET374,Set,M,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3865,Top,3XL,INR,1026,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3627,kurta,M,INR,329,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET184,Set,L,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET397,Set,S,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET258,Set,M,INR,881,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,L,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW016,Set,M,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,L,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,Western Dress,XXL,INR,791,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET227,Set,XXL,INR,614,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,S,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET347,Set,XL,INR,852,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET343,Set,L,INR,850,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0295,Western Dress,L,INR,859,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET343,Set,M,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET310,Set,XXL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3710,Western Dress,S,INR,699,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,3XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,Western Dress,XXL,INR,791,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0305,Western Dress,XXL,INR,586,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3567,kurta,3XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3510,kurta,L,INR,471,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0416,Western Dress,S,INR,825,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET310,Set,XS,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3838,kurta,XS,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0282,Set,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,Set,XL,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0377,Set,XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0011,Set,XXL,INR,1695,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3709,Western Dress,XL,INR,792,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3793,kurta,XS,INR,355,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0380,Set,L,INR,1438,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3726,kurta,3XL,INR,330,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3543,kurta,M,INR,368,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0118,Top,XL,INR,529,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET304,Set,S,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,3XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET397,Set,M,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3810,kurta,XS,INR,587,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5013,kurta,L,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0281,Set,L,INR,1477,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET355,Set,M,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW005,Set,L,INR,579,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3506,kurta,3XL,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0373,kurta,XL,INR,575,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3627,kurta,XL,INR,329,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0396,Western Dress,3XL,INR,859,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0197,Top,XL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3870,Western Dress,3XL,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,Set,XXL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET277,Set,M,INR,1338,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3892,Top,L,INR,648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0333,Western Dress,M,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET257,Set,XS,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET340,Set,S,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,Set,3XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0413,Western Dress,XS,INR,741,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3658,Top,M,INR,354,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3810,kurta,XL,INR,587,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET254,Set,M,INR,886,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3861,Western Dress,XXL,INR,791,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET327,Set,XXL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3640,Top,XXL,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3745,kurta,XXL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3261,kurta,XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET341,Set,L,INR,857,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3605,kurta,XXL,INR,517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3577,kurta,XXL,INR,696,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3476,kurta,L,INR,405,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1233,kurta,3XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,Set,3XL,INR,1556,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET130,Set,M,INR,629,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3645,Top,L,INR,493,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET217,Set,XS,INR,786,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3515,kurta,M,INR,469,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,Set,XL,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3784,kurta,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW039,Set,M,INR,495,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3790,kurta,XXL,INR,307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET340,Set,XS,INR,799,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3797,Western Dress,L,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET393,Set,XS,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5010,kurta,XL,INR,618,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,AN213,Bottom,L,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0150,kurta,S,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,L,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3645,Top,XL,INR,493,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0280,Set,XXL,INR,1556,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET186,Set,L,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0164,Ethnic Dress,XL,INR,373,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3786,kurta,3XL,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,M,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3568,kurta,M,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3739,kurta,M,INR,459,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3835,kurta,XL,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET397,Set,S,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2131,kurta,S,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3365,kurta,L,INR,376,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW031,Set,XS,INR,582,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3454,kurta,3XL,INR,441,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET435,Set,M,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3548,kurta,XS,INR,517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE2100,kurta,XS,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3440,kurta,XS,INR,435,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3630,kurta,XS,INR,405,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3628,kurta,XS,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET184,Set,XS,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3623,kurta,XS,INR,362,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0014,Set,XS,INR,1648,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET184,Set,L,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0010,Set,XS,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3403,kurta,XS,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET293,Set,M,INR,736,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5032,kurta,3XL,INR,811,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW001,Set,XXL,INR,539,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET130,Set,XL,INR,629,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,3XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET357,Set,L,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3691,Top,3XL,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET355,Set,3XL,INR,1229,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET435,Set,M,INR,1399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,Set,XL,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1233,kurta,S,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0113,Top,XXL,INR,574,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET325,Set,3XL,INR,666,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3622,kurta,XXL,INR,349,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3476,kurta,XXL,INR,405,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3790,kurta,XXL,INR,307,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,XXL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET293,Set,M,INR,736,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3487,kurta,XXL,INR,345,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3787,kurta,XXL,INR,487,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW003,Set,S,INR,495,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0340,Top,M,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5029,kurta,XL,INR,625,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,Western Dress,M,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3627,kurta,XL,INR,329,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET293,Set,S,INR,736,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET402,Set,L,INR,988,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0341,Western Dress,3XL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3887,kurta,3XL,INR,526,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET415,Set,3XL,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3735,kurta,3XL,INR,386,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3468,kurta,3XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3689,Top,XS,INR,434,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3776,kurta,XL,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW020,Set,L,INR,517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0124,Top,XXL,INR,570,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3753,kurta,L,INR,475,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET217,Set,M,INR,786,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3885,kurta,XL,INR,526,IN,Easy Ship,False
Merchant,Amazon.in,Standard,PJNE3373,kurta,5XL,INR,836,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3603,kurta,S,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3860,Western Dress,3XL,INR,614,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET335,Set,3XL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,M,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3619,kurta,XS,INR,301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3860,Western Dress,3XL,INR,614,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3466,kurta,XXL,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0354,kurta,L,INR,635,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0088,Top,XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0373,kurta,3XL,INR,575,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3554,kurta,L,INR,517,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0118,Top,XL,INR,529,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3451,kurta,XS,INR,362,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0157,Western Dress,S,INR,690,IN,Easy Ship,False
Merchant,Amazon.in,Standard,MEN5025,kurta,XL,INR,777,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET044,Set,XL,INR,612,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET268,Set,L,INR,788,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3709,Western Dress,XS,INR,792,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3817,kurta,XL,INR,449,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW034,Set,3XL,INR,613,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3862,Top,L,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3764,kurta,3XL,INR,399,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3709,Western Dress,L,INR,792,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW012,Set,3XL,INR,537,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0283,Set,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET257,Set,XS,INR,568,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW001,Set,XL,INR,539,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0102,Set,XXL,INR,1186,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET172,Set,XL,INR,1112,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3904,Western Dress,XXL,INR,599,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET183,Set,M,INR,759,IN,Easy Ship,False
Merchant,Amazon.in,Standard,NW015,Set,XXL,INR,0,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3869,Western Dress,S,INR,721,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0401,Western Dress,XXL,INR,885,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0301,Top,M,INR,518,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3800,Western Dress,S,INR,771,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET433,Set,XXL,INR,560,IN,Easy Ship,False
Merchant,Amazon.in,Standard,J0081,Western Dress,S,INR,658,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET244,Set,M,INR,773,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE3709,Western Dress,XS,INR,792,IN,Easy Ship,False
Merchant,Amazon.in,Standard,JNE1906,kurta,XL,INR,382,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET323,Set,M,INR,999,IN,Easy Ship,False
Merchant,Amazon.in,Standard,SET323,Set,M,INR,999,IN,Easy Ship,False
