Fulfilment,Sales Channel ,ship-service-level,ASIN,currency,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,B099NJKQP6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082W8LGW2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH2ZFSY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z4F92,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SX9WB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986X19QC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TXZM6DM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RPJD74Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YV7L2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0943FLTDS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894YFQ5R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKF7PZB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091T1N5WV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07GPGP46N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LTYN4SC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZDQJK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NSQP4Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CDPGHC6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09VC63Y2N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0967P9TBD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYNZQ5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3LJWBB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0845Z2Z4C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SX9WB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08L93CWQP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082W86PT4,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MYTJ6LH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SX9WB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983F3BLZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXRYBG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH574ZW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TY1MXMF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH2YML8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RPRS8JL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07FXWM689,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0929DPT8L,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RNPK8FX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07MY3JHTT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3NFPCM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRTXC2Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK7Q644,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YYRHFQ1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDZ14KR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CMG9FVB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NPX14Y5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09432HB15,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TY22KD3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD1W5YQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3GTC12,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN37FYX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3SHVLV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B084KRG3FY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKD6KWL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986XSXR1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B01M0XUV1S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986XSXR1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ1Z5XS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089G1ZNLX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3Y11ML,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDKJKPN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZSJVFX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W1Y3CBS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W9P5TV7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKF9GZQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983DPFFZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRCT7B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQLDSS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH43NW5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9GXB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08P1F8WCY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKFRBJB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDM5T7T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NRSX6D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDK1LZ3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDLD1W,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091SV9XW1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP4JJPD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXB141,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9GXB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NPWG7K,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRZK1NB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WPR181B,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TXYX9Y8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKCWDRF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH6LGG8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGLR6ZJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09VC53FQW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJ35BD6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YDP12,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091SZ58P5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ8JWYL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M6RWMSW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09HNQ8TR3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08HHJQ3F4,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N4RDVZP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3JVNR1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07H6HKBLD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKD6KWL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKBZ7WL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYR9G96,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGMNRBT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDPHFP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922TCTTB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WQ6WWC9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXNZ3X4,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W2JV979,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXPC2C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0965KHNST,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXQ3X9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK7CGHJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN3TB2G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983FZW13,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZRWSM1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY4VDC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZV9GB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983GWPF1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDRDRJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN35VJ9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TY2KSY6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09434ZD32,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDZ64HF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKD4R6C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983DHX7M,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9GXB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN3TB2G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZHWQWSX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3WDYB6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R5X6P32,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NPXCZZG,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N4PZ36K,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MYSTW9C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YN5Y7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07GPGP46N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGQ95GT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07VT3QVYC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZHNGS54,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0899ZXMB7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09811GCYY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09VC53FQW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3XZC3J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M75MQ8M,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXNVH2Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKD8S67,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH2ZFSY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJ3RGB6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ46TNM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NSQP4Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091GLLF5D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N19XG53,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YV7L2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZHQ7W7T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGMG4RW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YMP4M,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGRCSPB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M762ZSF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983292DV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRZRSCL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NN1G6X,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Q3GYT7H,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKF9GZQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09X1X594S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07WP5GQKV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0928XLFKD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NSQP4Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YWFMD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y32KY4Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B2CGLXT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07FV76W43,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09HMY3YLT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09CTHW7LF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09HMX1NZK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W9F5KML,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B2FFF2X,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894XSNZV,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W9P5TV7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08BJQVTHS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B083171G6M,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3LJWBB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ2ZXT7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922V99HN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07VRCJKXQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07H6HKBLD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y3G52V3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986XZV1N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKFCS6D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y32KY4Q,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922TK8CF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B01M0XUV1S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08V17688J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3KZ12Y,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W1RS6CL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3XRK43,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXNVH2Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B06Y57CT5J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3LJWBB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RNX8Q22,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKBXH45,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09291MM7W,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986XSXR1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ2JMRN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK7Q644,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W2JV979,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3G4TS6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09VC63Y2N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NSQP4Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZZ96LZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y3GFK82,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LV1Q3DT,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP4JJPD,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B094FJ8SZ7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3YYJP5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NR21K6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MYNGSF7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3YPZ8K,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B089B19HGM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TZWX43X,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD35DZ3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RYNRYGQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYFGMR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y3FNK98,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXQ3X9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091Q8BKLW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYFGMR,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082W8LGW2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09811J9G9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092CZP2ZY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXQ3NHZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXBV2CM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N4RDVZP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08BF7BGBY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098P3LXT1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYTNXN6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07Q2MWDYN,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08XQ8MCKP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091SX2LL5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LTZDBND,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M76KXC7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y3CVP18,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3SSDSZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091TC3B5V,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922TJXMK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGNKGKY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983GWPF1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922W5WM9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09HMSPY2J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822W6T1C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y268W2D,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922T8G8P,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK67Y51,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY6ZXQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099S9DTR2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH5VZK6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH748BK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091YFW1VZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WHW2TZH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091SX2LL5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B06Y59MV5R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDK8FFH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDK8FFH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098325JJ7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK7Q644,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099FC43YJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NQKVD6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082Z3KF7J,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082Z486DJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZJJK7MH,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099S9DTR2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0922TK8CF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ4C51C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXFM318,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3ZB92M,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3NFPCM,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09434VXFX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W23XVC6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W9P5TV7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B415N6S,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD3CGFQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08W2JV979,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDZ64HF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099S9DTR2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07GPGP46N,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983DYB2P,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDK1LZ3,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09XKFFHKP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YYPH5ZZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YYPBRY6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYTH3BJ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081XBQBGF,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M768PCX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098316HXL,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091T8S3BP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXQBR58,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08HK49HV9,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYTBPPP,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09CT99GWK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXPHNC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SX9WB,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098133PV5,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07MY36V38,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP2Y81T,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH43SGS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXPHNC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07FXWM689,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXVBD7Z,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXQMF2R,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH748BK,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH4Q14G,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK9FZ47,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09YYPBRY6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081X18FL6,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07WP5DYSW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982ZYH1C,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXRL1TW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDZ78G7,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGMG4RW,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXLRVWY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH43SGS,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXPHNC,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092D2MRVZ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082W8DNQX,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK63SGY,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH6LGG8,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y3GBB15,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKD8S67,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKF9GZQ,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXQ3X9,INR,IN,Easy Ship,False
