index,Order ID,Date,Style,SKU,ASIN,ship-city,ship-state
50061,408-9452224-5623507,05-31-22,PJNE3291,PJNE3291-KR-4XL,B09PD1SNDL,MUMBAI,MAHARASHTRA
50071,406-7055418-2742724,05-31-22,J0418,J0418-TP-XS,B09Y3C1YGP,KOLKATA,WEST BENGAL
50072,408-4786102-5613167,05-31-22,AN213,AN213-BROWN-S,B091GMW334,BENGALURU,KARNATAKA
50081,408-1410383-8398705,05-31-22,SET333,SET333-KR-DPT-XS,B09RKDYFFP,CHENNAI,TAMIL NADU
50091,404-7601089-5422750,05-31-22,JNE3904,JNE3904-DR-M,B09Y26H8X1,NAGAON,ASSAM
50095,406-8238704-6645937,05-31-22,JNE3764,JNE3764-KR-L,B09K3T5QR5,Noida,UTTAR PRADESH
50099,405-0226430-0519563,05-31-22,SET293,SET293-KR-NP-L,B09K39CKVP,GONDIYA,MAHARASHTRA
50102,406-3069524-1681153,05-31-22,JNE3265,JNE3265-KR-M,B07R527BFQ,CHENNAI,TAMIL NADU
50113,402-7598658-2561961,05-31-22,J0148,J0148-SET-XXL,B0929JZWL2,COIMBATORE,TAMIL NADU
50118,404-1540328-6970769,05-31-22,JNE3800,JNE3800-KR-A-M,B09TH59KYD,NADATHARA,KERALA
50126,408-4633193-0952308,05-31-22,JNE3800,JNE3800-KR-A-S,B09TH5VZK6,Oragadam Industrial Area,TAMIL NADU
50137,404-2303375-0613123,05-31-22,J0236,J0236-SKD-XL,B08ZYPQ3XV,NAGPUR,MAHARASHTRA
50139,404-7348705-8206736,05-31-22,JNE3800,JNE3800-KR-XS,B09SDXPHNC,AGARTALA,TRIPURA
50142,408-0796059-9564310,05-31-22,J0280,J0280-SKD-M,B08QGKNC21,IMPHAL,MANIPUR
50146,171-6888095-8401128,05-31-22,JNE3869,JNE3869-DR-S,B09RK67Y51,INDORE,MADHYA PRADESH
50153,403-2988090-2789134,05-31-22,SET320,SET320-KR-NP-M,B09RKDYDPJ,CHANDIGARH,CHANDIGARH
50161,406-5679624-8632306,05-31-22,SET306,SET306-KR-PP-XXL,B09KRS7JSJ,THANE,MAHARASHTRA
50171,408-6711306-5706760,05-31-22,SET183,SET183-KR-DH-M,B08B3Z2YY3,PUNE,MAHARASHTRA
50174,406-0347864-4085161,05-31-22,J0281,J0281-SKD-L,B08QGMNRBT,ROORKEE,UTTARAKHAND
50179,404-1803574-5709940,05-31-22,JNE3468,JNE3468-KR-XL,B08RP67NGB,MUMBAI,MAHARASHTRA
50181,408-0268386-3341140,05-31-22,JNE1233,JNE1233-BLUE-KR-031-XXXL,B07GPGP46N,GURUGRAM,HARYANA
50183,403-4123598-1642707,05-31-22,JNE3567,JNE3567-KR-XL,B08KRTXC2Y,Hyderabad,TELANGANA
50188,403-1327057-9311554,05-31-22,JNE3787,JNE3787-KR-XXXL,B09RKCC8WS,COIMBATORE,TAMIL NADU
50189,403-1327057-9311554,05-31-22,JNE3546,JNE3546-KR-XXXL,B09B2F5N2H,COIMBATORE,TAMIL NADU
50194,406-5800090-9485943,05-31-22,JNE3861,JNE3861-DR-XXL,B09SDY9GXB,VARANASI,UTTAR PRADESH
50195,407-2414990-0938731,05-31-22,SET218,SET218-KR-NP-S,B08B3Z4F92,GHAZIABAD,UTTAR PRADESH
50198,406-3938309-8931529,05-31-22,JNE3697,JNE3697-KR-XXL,B098133PV5,VADODARA,Gujarat
50217,406-8789687-3497131,05-31-22,J0348,J0348-SET-XL,B09HNRBVMT,Eluru,ANDHRA PRADESH
50221,406-1982573-1502700,05-31-22,SET281,SET281-KR-PP-L,B0983DYB2P,CHENNAI,TAMIL NADU
50222,406-1982573-1502700,05-31-22,SET285,SET285-KR-SHA-L,B099NJML8Z,CHENNAI,TAMIL NADU
50228,404-0656252-1477910,05-31-22,PJNE2270,PJNE2270-KR-N-6XL,B09LD52G37,NEW DELHI,DELHI
50234,405-9082537-8633111,05-31-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,VADODARA,Gujarat
50248,402-4105843-8777145,05-31-22,JNE3620,JNE3620-KR-S,B091Q8WX4W,NELLORE,ANDHRA PRADESH
50249,402-4105843-8777145,05-31-22,JNE3487,JNE3487-KR-S,B08RP1Z6L4,NELLORE,ANDHRA PRADESH
50255,403-7209460-4457134,05-31-22,SET293,SET293-KR-NP-XS,B09K3938KW,KALYAN west,MAHARASHTRA
50260,408-0772717-5223563,05-31-22,JNE3454,JNE3454-KR-XXXL,B08B3YWFMD,MOHALI,PUNJAB
50267,406-0716613-7385916,05-31-22,JNE2100,JNE2100-KR-144-L,B078Q3WGS3,BARWAHA,MADHYA PRADESH
50268,405-3609688-8650757,05-31-22,JNE3869,JNE3869-DR-XL,B09RK65QV5,RANCHI,JHARKHAND
50278,403-4648336-2594718,05-31-22,J0402,J0402-DR-XXL,B09SDYSSGW,GURUGRAM,HARYANA
50282,402-3555066-3229912,05-31-22,JNE2014,JNE2014-KR-178-XXXL,B07G2CSMX9,KOLAZHY,KERALA
50287,404-7857037-1305901,05-31-22,SET327,SET327-KR-DPT-S,B09PN37FYX,MARAIMALAINAGAR,TAMIL NADU
50290,405-1196234-1909168,05-31-22,JNE3869,JNE3869-DR-M,B09RK7Q644,PEDDAPALLI,TELANGANA
50293,406-9862314-8770727,05-31-22,J0157,J0157-DR-XL,B098316HXL,MUMBAI,MAHARASHTRA
50301,403-9546141-7492325,05-31-22,J0088,J0088-TP-M,B092D2GLW2,Gurgaon,HARYANA
50302,403-9546141-7492325,05-31-22,JNE3645,JNE3645-TP-N-L,B08ZHNGS54,Gurgaon,HARYANA
50312,404-1464092-7870720,05-31-22,SET183,SET183-KR-DH-L,B08B3YV7L2,JAMSHEDPUR,JHARKHAND
50314,406-5175041-0284339,05-31-22,MEN5016,MEN5016-KR-M,B08YYVHV6H,Chennai,TAMIL NADU
50320,406-2833040-7467533,05-31-22,J0127,J0127-SKD-XL,B08QGMZQ2B,Thane West,MAHARASHTRA
50325,404-1841379-6375532,05-31-22,J0373,J0373-KR-S,B09KXKLZ1F,KOLLAM,KERALA
50327,405-7060648-6355569,05-31-22,J0008,J0008-SKD-XL,B0894X711G,NELLORE,ANDHRA PRADESH
50331,408-7370041-4217118,05-31-22,PJNE3421,PJNE3421-KR-N-5XL,B09LD41FDF,HYDERABAD,TELANGANA
50335,406-2833370-2208311,05-31-22,PJNE3421,PJNE3421-KR-N-4XL,B09LD4M5WF,HYDERABAD,TELANGANA
50337,407-6945195-9167518,05-31-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,KARWAR,KARNATAKA
50341,408-3986211-5094704,05-31-22,MEN5008,MEN5008-KR-XXXL,B08YZ1SZZS,TIRUCHIRAPPALLI,TAMIL NADU
50342,408-3986211-5094704,05-31-22,MEN5009,MEN5009-KR-XXXL,B08YYZWV9C,TIRUCHIRAPPALLI,TAMIL NADU
50343,408-3986211-5094704,05-31-22,MEN5006,MEN5006-KR-XXXL,B08YZ275XH,TIRUCHIRAPPALLI,TAMIL NADU
50346,402-9743540-9438712,05-31-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,BOKO,ASSAM
50348,404-0280275-2431533,05-30-22,JNE3671,JNE3671-TU-L,B0986RYVDW,AHMEDABAD,Gujarat
50349,404-9881968-3152349,05-30-22,JNE1525,JNE1525-KR-UDF19BLACK-M,B01MZGYNRV,Hyderabad,TELANGANA
50362,403-3284189-1639557,05-30-22,J0401,J0401-DR-XXXL,B09SDXZBGX,MUMBAI,MAHARASHTRA
50364,402-9049584-9029915,05-30-22,SET393,SET393-KR-NP-S,B09QJ5LYDH,KADAPA,ANDHRA PRADESH
50369,403-8866490-4393154,05-30-22,JNE2153,JNE2153-KR-278-A-XL,B0794V95XT,HYDERABAD,TELANGANA
50372,408-1506223-9129918,05-30-22,J0083,J0083-KR-XXL,B09296NJ5N,RAIPUR,CHHATTISGARH
50376,406-7637112-2029107,05-30-22,JNE3797,JNE3797-KR-A-XXXL,B09TH2YML8,AHMEDABAD,Gujarat
50377,408-1208566-1673952,05-30-22,SET388,SET388-KR-NP-XXXL,B09QJMF9YB,Panchkula,HARYANA
50382,403-8607630-8349142,05-30-22,SET304,SET304-KR-DPT-S,B09K3JVNR1,PUNE,MAHARASHTRA
50387,171-0406401-0247514,05-30-22,JNE3776,JNE3776-KR-XL,B09K3YYJP5,Dombivli,MAHARASHTRA
50392,403-5033161-7598703,05-30-22,JNE3869,JNE3869-DR-XL,B09RK65QV5,PUNE,MAHARASHTRA
50400,403-9198901-1618747,05-30-22,JNE3446,JNE3446-KR-XL,B081X2LLJZ,KOLKATA,WEST BENGAL
50408,404-0201020-7770704,05-30-22,JNE3869,JNE3869-DR-XL,B09RK65QV5,Anantapur district,ANDHRA PRADESH
50409,407-2896774-4142754,05-30-22,SET037,SET037-KR-NP-XL,B07MY2YYN9,Dhanbad,JHARKHAND
50410,408-2026130-8233924,05-30-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,PATNA,BIHAR
50420,405-4446784-2251543,05-30-22,SET145,SET145-KR-NP-L,B0822SX9WB,AMROHA,UTTAR PRADESH
50421,405-4446784-2251543,05-30-22,J0148,J0148-SET-XL,B0929CTSR8,AMROHA,UTTAR PRADESH
50424,404-6715908-4722725,05-30-22,JNE3265,JNE3265-KR-M,B07R527BFQ,Bangalore,KARNATAKA
50432,406-9753271-1745900,05-30-22,J0181,J0181-TP-XXL,B08QGMKKJW,ANAND,Gujarat
50433,406-8134609-5722762,05-30-22,JNE3567,JNE3567-KR-XL,B08KRTXC2Y,Bangalore,KARNATAKA
50435,408-7123255-6768338,05-30-22,J0117,J0117-TP-XXL,B08N4XHHCQ,DEHRADUN,UTTARAKHAND
50437,404-2045113-7223515,05-30-22,J0118,J0118-TP-XL,B08N4RDVZP,MUMBAI,MAHARASHTRA
50441,403-2769820-9904364,05-30-22,JNE3568,JNE3568-KR-M,B08KRZRSCL,HYDERABAD,TELANGANA
50445,404-8062995-7260328,05-30-22,JNE3510,JNE3510-KR-L,B08WPR181B,ERNAKULAM,KERALA
50466,402-0968739-3741967,05-30-22,SET310,SET310-KR-NP-M,B09RKDZ467,BENGALURU,KARNATAKA
50469,403-6234551-3054748,05-30-22,SET223,SET223-KR-NP-S,B08MXGHWXZ,GURUGRAM,HARYANA
50475,402-5981108-9386759,05-30-22,SET223,SET223-KR-NP-XXXL,B08MXCQG85,OLLUR,KERALA
50479,406-5306120-2760340,05-30-22,JNE3793,JNE3793-KR-M,B09NQ75RF7,BHOPAL,MADHYA PRADESH
50512,171-0126540-3038753,05-30-22,SET327,SET327-KR-DPT-XXXL,B09PN35VJ9,GUNTAKAL,ANDHRA PRADESH
50522,408-5506182-4962732,05-30-22,J0013,J0013-SKD-XXL,B08CMRGFFJ,JHANSI,UTTAR PRADESH
50527,402-2173060-3756358,05-30-22,JNE2171,JNE2171-KR-437-XXL,B079WY7GRR,churachandpur,MANIPUR
50531,408-3742709-6218733,05-30-22,JNE3797,JNE3797-KR-A-XS,B09TH43SGS,BENGALURU,KARNATAKA
50535,171-9444032-8843562,05-30-22,JNE3619,JNE3619-KR-S,B091Q8JXX9,SRIKAKULAM,ANDHRA PRADESH
50541,403-6905397-1642756,05-30-22,JNE3724,JNE3724-KR-M,B098124WJY,PANDHARPUR,MAHARASHTRA
50542,408-5272930-3701954,05-30-22,J0083,J0083-KR-L,B09295Z14G,NEW DELHI,DELHI
50544,404-9507159-5021140,05-30-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,VISAKHAPATNAM,ANDHRA PRADESH
50545,407-4531024-2632330,05-30-22,JNE3869,JNE3869-DR-S,B09RK67Y51,HIRIYUR,KARNATAKA
50547,407-2907206-7086746,05-30-22,SET183,SET183-KR-DH-M,B08B3Z2YY3,PUNE,MAHARASHTRA
50559,406-8987033-1900359,05-30-22,J0372,J0372-SKD-L,B09K3T3BV4,District MANDI,HIMACHAL PRADESH
50569,406-6390570-8501912,05-30-22,NW034,NW034-TP-PJ-XXL,B09M768N86,HYDERABAD,TELANGANA
50572,171-3121250-3414749,05-30-22,SET182,SET182-KR-DH-XS,B085HS947T,MAHOBA,UTTAR PRADESH
50577,171-6351608-1144362,05-30-22,SET183,SET183-KR-DH-M,B08B3Z2YY3,RAJAHMUNDRY,ANDHRA PRADESH
50578,404-5708393-7500364,05-30-22,JNE1233,JNE1233-BLUE-KR-031-S,B01M0XUV1S,CHENNAI,TAMIL NADU
50583,405-9498744-0469158,05-30-22,SET398,SET398-KR-PP-XXXL,B09RPJD74Z,KATHUA,JAMMU & KASHMIR
50587,405-9007010-0193163,05-30-22,JNE3821,JNE3821-KR-XS,B09LTZ3XVM,CHENNAI,TAMIL NADU
50589,403-3901547-8371542,05-30-22,J0341,J0341-DR-XXXL,B099NSQP4Z,MUMBAI,MAHARASHTRA
50595,404-8008865-4349941,05-30-22,JNE3753,JNE3753-KR-XXXL,B09K3XM19N,KOLLAM,KERALA
50597,171-9612354-7831504,05-30-22,SET325,SET325-KR-NP-M,B09K3JW9KT,BENGALURU,KARNATAKA
50598,406-2829692-2654739,05-30-22,JNE3869,JNE3869-DR-XS,B09RK9FZ47,BENGALURU,KARNATAKA
50605,408-1103163-1265911,05-30-22,SET347,SET347-KR-NP-XXL,B09RKCWNYM,JALANDHAR,PUNJAB
50606,402-2070168-9009909,05-30-22,JNE3764,JNE3764-KR-L,B09K3T5QR5,JAGDALPUR,CHHATTISGARH
50608,403-7116142-3364309,05-30-22,JNE3790,JNE3790-KR-XXXL,B09KXPYTCZ,AIZAWL,MIZORAM
50609,403-7116142-3364309,05-30-22,JNE3384,JNE3384-KR-XXXL,B084KJFN62,AIZAWL,MIZORAM
50614,406-3783643-1039558,05-30-22,SET304,SET304-KR-DPT-S,B09K3JVNR1,KANKIPADU,ANDHRA PRADESH
50619,402-9132376-0355525,05-30-22,J0041,J0041-SET-S,B089G1JQCK,BENGALURU,KARNATAKA
50620,404-0324811-1134738,05-30-22,J0088,J0088-TP-M,B092D2GLW2,PORT BLAIR,ANDAMAN & NICOBAR 
50625,402-4103768-0729146,05-30-22,J0134,J0134-SET-S,B08N4QQDNL,SONIPAT,HARYANA
50626,171-1640214-6081939,05-30-22,SET322,SET322-KR-SHA-XS,B09RKF56HF,GREATER NOIDA,UTTAR PRADESH
50633,407-8626893-4705957,05-30-22,JNE3869,JNE3869-DR-L,B09RK63SGY,CHANDANNAGAR,WEST BENGAL
50635,171-1435117-4107529,05-30-22,JNE3467,JNE3467-KR-XXXL,B08CDQJ7CN,AVANIGADDA,ANDHRA PRADESH
50641,406-9397645-9872346,05-30-22,SET291,SET291-KR-PP-XS,B099NJKQP6,HYDERABAD,TELANGANA
50643,402-1740214-2368326,05-30-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,BENGALURU,KARNATAKA
50648,404-6543499-9845138,05-30-22,JNE3466,JNE3466-KR-XXL,B082W8LGW2,QUEPEM,GOA
50653,404-5242736-6957962,05-30-22,JNE3797,JNE3797-KR-A-L,B09TH2ZFSY,MALDA,WEST BENGAL
50654,407-6493684-5549121,05-30-22,SET218,SET218-KR-NP-S,B08B3Z4F92,BERHAMPUR,ODISHA
50666,406-1804929-7507501,05-30-22,SET145,SET145-KR-NP-L,B0822SX9WB,CHANDIGARH,CHANDIGARH
50673,404-3479240-2655522,05-30-22,JNE3671,JNE3671-TU-M,B0986X19QC,Pune,MAHARASHTRA
50676,406-0707440-1425152,05-30-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,Guwahati,ASSAM
50679,406-9752437-5109106,05-30-22,J0415,J0415-DR-XL,B09TXZM6DM,THANE,MAHARASHTRA
50684,404-9343426-4926726,05-30-22,SET398,SET398-KR-PP-XXXL,B09RPJD74Z,BENGALURU,KARNATAKA
50691,407-4176572-7221142,05-30-22,SET183,SET183-KR-DH-L,B08B3YV7L2,JIND,HARYANA
50695,403-5007074-1328301,05-30-22,JNE3673,JNE3673-TU-XL,B0943FLTDS,JABALPUR,MADHYA PRADESH
50701,408-0681607-1624350,05-30-22,J0003,J0003-SET-XL,B0894YFQ5R,DURGAPUR,WEST BENGAL
50703,404-1421024-4870766,05-30-22,SET408,SET408-KR-NP-XXXL,B09RKF7PZB,RANCHI,JHARKHAND
50709,404-2641464-5483514,05-30-22,JNE3709,JNE3709-DR-S,B091T1N5WV,Hyderabad,TELANGANA
50711,402-9854430-6426768,05-30-22,JNE1233,JNE1233-BLUE-KR-031-XXXL,B07GPGP46N,CANDOLIM,GOA
50712,408-8804911-5257146,05-30-22,JNE3822,JNE3822-KR-XL,B09LTYN4SC,KOLKATA,WEST BENGAL
50714,402-4665386-2110759,05-30-22,J0343,J0343-DR-S,B0982ZDQJK,NARASAPUR,ANDHRA PRADESH
50716,405-7869258-3199552,05-30-22,J0341,J0341-DR-XXXL,B099NSQP4Z,BIDHAN NAGAR,WEST BENGAL
50718,405-8469445-5990763,05-30-22,JNE3467,JNE3467-KR-M,B08CDPGHC6,Moolavaikkal,TAMIL NADU
50725,407-0040356-9247523,05-30-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,Malkajgiri; Hyderabad,TELANGANA
50728,407-8295573-8774764,05-30-22,SET402,SET402-KR-NP-L,B09VC63Y2N,KARIMNAGAR,TELANGANA
50735,405-5322579-0206730,05-30-22,J0207,J0207-DR-L,B0967P9TBD,Coimbatore,TAMIL NADU
50736,403-0277407-4664366,05-30-22,JNE3800,JNE3800-KR-XXL,B09SDYNZQ5,PUNE,MAHARASHTRA
50739,403-4872130-3962703,05-30-22,SET293,SET293-KR-NP-M,B09K3LJWBB,HYDERABAD,TELANGANA
50745,402-4047820-7423522,05-30-22,BTM030,BTM030-NP-XXXL,B0845Z2Z4C,CHENNAI,TAMIL NADU
50748,404-9070915-7072328,05-30-22,SET145,SET145-KR-NP-L,B0822SX9WB,NEW DELHI,DELHI
50755,406-8110471-1007546,05-30-22,JNE3797,JNE3797-KR-XL,B09SDXRYBG,INDORE,MADHYA PRADESH
50756,403-4245842-1840340,05-30-22,SET205,SET205-KR-DPT-A-M,B08L93CWQP,BENGALURU,KARNATAKA
50760,402-5031375-8474763,05-30-22,JNE3404,JNE3404-KR-S,B082W86PT4,Nasik,MAHARASHTRA
50761,402-5031375-8474763,05-30-22,JNE3606,JNE3606-KR-S,B08MYTJ6LH,Nasik,MAHARASHTRA
50763,407-7859640-7197124,05-30-22,SET145,SET145-KR-NP-L,B0822SX9WB,GORAKHPUR,UTTAR PRADESH
50774,402-6316254-9389158,05-30-22,JNE3797,JNE3797-KR-XXXL,B09SDY4VDC,Namchi South sikkim,SIKKIM
50776,406-9956984-9717118,05-30-22,SET278,SET278-KR-NP-M,B0983F3BLZ,BEGOWAL,PUNJAB
50778,406-1117294-9190744,05-30-22,JNE3797,JNE3797-KR-XL,B09SDXRYBG,ALLAHABAD,UTTAR PRADESH
50779,408-9423950-3232300,05-30-22,JNE3838,JNE3838-KR-XL,B09TH574ZW,GHAZIABAD,UTTAR PRADESH
50782,408-6324694-6678752,05-30-22,J0415,J0415-DR-M,B09TY1MXMF,HYDERABAD,TELANGANA
50784,402-0549206-7793934,05-30-22,JNE3797,JNE3797-KR-A-XXXL,B09TH2YML8,BHOPAL,MADHYA PRADESH
50787,402-8649924-5224310,05-30-22,SET398,SET398-KR-PP-M,B09RPRS8JL,Gurgaon,HARYANA
50788,171-4526342-9085163,05-30-22,JNE2153,JNE2153-KR-278-A-XXXL,B07FXWM689,HYDERABAD,TELANGANA
50793,405-2322241-9297125,05-30-22,J0148,J0148-SET-XS,B0929DPT8L,MUMBAI,MAHARASHTRA
50794,408-6629574-8158753,05-30-22,JNE3487,JNE3487-KR-XL,B08RNPK8FX,BENGALURU,KARNATAKA
50796,171-1546028-0033141,05-30-22,SET048,SET048-KR-NP-XL,B07MY3JHTT,MUMBAI,MAHARASHTRA
50797,406-7746052-3049118,05-30-22,SET329,SET329-KR-NP-XL,B09K3NFPCM,BENGALURU,KARNATAKA
50800,405-8770627-4833165,05-30-22,JNE3567,JNE3567-KR-XL,B08KRTXC2Y,MUMBAI,MAHARASHTRA
50801,402-0405661-5646768,05-30-22,JNE3869,JNE3869-DR-M,B09RK7Q644,EDDUMAILARAM,TELANGANA
50805,407-9758460-8822765,05-30-22,JNE3905,JNE3905-DR-XS,B09YYRHFQ1,KOLKATA,WEST BENGAL
50806,171-0710720-3199553,05-30-22,JNE3861,JNE3861-DR-XL,B09SDZ14KR,SECUNDERABAD,TELANGANA
50812,405-7987292-3363554,05-30-22,J0013,J0013-SKD-L,B08CMG9FVB,GURUGRAM,HARYANA
50818,407-7791028-6677956,05-30-22,SET341,SET341-KR-NP-XS,B09NPX14Y5,Rourkela,ODISHA
50821,171-4391794-3309135,05-30-22,JNE3680,JNE3680-TU-A-L,B09432HB15,CHENNAI,TAMIL NADU
50826,408-0834649-0456344,05-30-22,J0413,J0413-DR-XL,B09TY22KD3,HYDERABAD,TELANGANA
50828,402-3024282-7704338,05-30-22,PJNE3421,PJNE3421-KR-N-6XL,B09LD1W5YQ,MANGALURU,KARNATAKA
50829,402-6123528-5780341,05-30-22,J0005,J0005-DR-XXL,B08B3GTC12,NAKODAR,PUNJAB
50831,408-9584570-9357933,05-30-22,SET327,SET327-KR-DPT-S,B09PN37FYX,VISAKHAPATNAM,ANDHRA PRADESH
50832,406-5549752-0412345,05-30-22,SET329,SET329-KR-NP-S,B09K3SHVLV,Mudigere,KARNATAKA
50833,408-5760288-7561114,05-30-22,JNE3384,JNE3384-KR-S,B084KRG3FY,Udaipur,RAJASTHAN
50841,402-1782277-8021963,05-30-22,SET397,SET397-KR-NP  -M,B09RKD6KWL,NALLUR KANNIYAKUMARI DISTRICT,TAMIL NADU
50854,404-2259519-5132336,05-30-22,J0340,J0340-TP-M,B0986XSXR1,AHMEDABAD,Gujarat
50855,406-9911230-2165934,05-30-22,JNE1233,JNE1233-BLUE-KR-031-S,B01M0XUV1S,JAMMU,JAMMU & KASHMIR
50876,408-5373898-7821926,05-30-22,J0340,J0340-TP-M,B0986XSXR1,NOIDA,UTTAR PRADESH
50878,408-7210534-3169940,05-30-22,MEN5011,MEN5011-KR-M,B08YZ1Z5XS,KOLKATA,WEST BENGAL
50886,404-2359527-4088355,05-30-22,J0041,J0041-SET-XL,B089G1ZNLX,PUNE,MAHARASHTRA
50893,402-8118685-8437115,05-30-22,JNE3768,JNE3768-KR-M,B09K3Y11ML,Calicut,KERALA
50894,402-8118685-8437115,05-30-22,SET374,SET374-KR-NP-M,B09NDKJKPN,Calicut,KERALA
50895,406-9333439-1000363,05-30-22,JNE3865,JNE3865-TP-XXXL,B09TZSJVFX,GURUGRAM,HARYANA
50905,171-8861966-4225919,05-30-22,JNE3627,JNE3627-KR-M,B08W1Y3CBS,VARANASI,UTTAR PRADESH
50907,402-6296213-5849103,05-30-22,SET184,SET184-KR-PP-L,B08W9P5TV7,Mumbai,MAHARASHTRA
50909,171-8742266-1811501,05-30-22,SET397,SET397-KR-NP-S,B09RKF9GZQ,Thoothukudi,TAMIL NADU
50915,406-2992839-7385165,05-30-22,SET258,SET258-KR-PP-M,B0983DPFFZ,COIMBATORE,TAMIL NADU
50917,402-4559462-5398757,05-30-22,J0341,J0341-DR-L,B099NRCT7B,HYDERABAD,TELANGANA
50924,404-3979418-1468343,05-30-22,NW016,NW016-ST-SR-M,B099NQLDSS,THANE,MAHARASHTRA
50926,408-9310852-6380304,05-30-22,JNE3800,JNE3800-KR-A-L,B09TH43NW5,TIRUPATI,ANDHRA PRADESH
50928,406-6613007-3276309,05-30-22,JNE3861,JNE3861-DR-XXL,B09SDY9GXB,NEW DELHI,DELHI
50932,407-7942966-3728324,05-30-22,SET227,SET227-KR-PP-A-XXL,B08P1F8WCY,NOIDA,UTTAR PRADESH
50937,408-8187628-9430712,05-30-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,BHOPAL,MADHYA PRADESH
50947,171-6117297-2137121,05-30-22,SET347,SET347-KR-NP-XL,B09RKFRBJB,BENGALURU,KARNATAKA
50951,403-4221296-3221955,05-30-22,SET343,SET343-KR-NP-L,B09NDM5T7T,BANGALORE,KARNATAKA
50952,405-1488644-8545128,05-30-22,J0295,J0295-DR-L,B099NRSX6D,Ahmedabad,Gujarat
50960,408-2768972-2920329,05-30-22,SET343,SET343-KR-NP-M,B09NDK1LZ3,AHMADNAGAR,MAHARASHTRA
50970,405-0730734-9193966,05-30-22,JNE3797,JNE3797-KR-XXXL,B09SDY4VDC,SANGLI MIRAJ KUPWAD,MAHARASHTRA
50984,402-5808296-0943537,05-30-22,SET310,SET310-KR-NP-XXL,B09RKDLD1W,LUCKNOW,UTTAR PRADESH
50992,402-3155642-8920338,05-30-22,JNE3710,JNE3710-DR-S,B091SV9XW1,Ranipet; VELLORE DT,TAMIL NADU
50995,407-6372426-5637964,05-30-22,JNE3468,JNE3468-KR-XXXL,B08RP4JJPD,Dombivli,MAHARASHTRA
50996,402-3256984-2774736,05-30-22,JNE3800,JNE3800-KR-S,B09SDXB141,METTUPALAYAM TIRUCHIRAPPALLI DISTRICT,TAMIL NADU
51000,404-7672831-2392318,05-30-22,JNE3861,JNE3861-DR-XXL,B09SDY9GXB,THANE,MAHARASHTRA
51014,402-0739620-3818720,05-30-22,J0305,J0305-DR-XXL,B099NPWG7K,AHMEDABAD,Gujarat
51016,403-2349146-9273921,05-30-22,JNE3567,JNE3567-KR-XXXL,B08KRZK1NB,MUMBAI,MAHARASHTRA
51021,404-3396963-3404340,05-30-22,JNE3510,JNE3510-KR-L,B08WPR181B,DIMAPUR,NAGALAND
51030,405-3160062-2052356,05-30-22,J0416,J0416-DR-S,B09TXYX9Y8,MOHALI,PUNJAB
51032,406-8640155-1074746,05-30-22,SET310,SET310-KR-NP-XS,B09RKCWDRF,BENGALURU,KARNATAKA
51036,408-2327164-4409957,05-30-22,JNE3838,JNE3838-KR-XS,B09TH6LGG8,RAJAHMUNDRY,ANDHRA PRADESH
51037,171-5843884-4389914,05-30-22,JNE3797,JNE3797-KR-XXXL,B09SDY4VDC,ALLAHABAD,UTTAR PRADESH
51040,408-7594611-2689113,05-30-22,J0282,J0282-SET-XXL,B08QGLR6ZJ,LUCKNOW,UTTAR PRADESH
51046,405-7992341-0144354,05-30-22,SET402,SET402-KR-NP-XL,B09VC53FQW,GUNTUR,ANDHRA PRADESH
51057,405-1777410-1727556,05-30-22,J0377,J0377-SKD-XL,B09QJ35BD6,MORSHI,MAHARASHTRA
51065,404-7625911-7388337,05-30-22,J0011,J0011-LCD-XXL,B08B3YDP12,BHUBANESWAR,ODISHA
51066,171-6011499-0764365,05-30-22,SET183,SET183-KR-DH-M,B08B3Z2YY3,BENGALURU,KARNATAKA
51067,402-4693702-2357112,05-30-22,JNE3709,JNE3709-DR-XL,B091SZ58P5,JAIPUR,RAJASTHAN
51069,404-3449641-8503547,05-30-22,JNE3793,JNE3793-KR-XS,B09NQ8JWYL,CHENNAI,TAMIL NADU
51072,407-7495141-2925929,05-30-22,J0380,J0380-SKD-L,B09M6RWMSW,bokaro,JHARKHAND
51073,171-5161796-1681140,05-30-22,JNE3726,JNE3726-KR-XXXL,B09HNQ8TR3,GURUGRAM,HARYANA
51082,406-1929726-5385137,05-30-22,JNE3543,JNE3543-KR-M,B08HHJQ3F4,Kishangarh,RAJASTHAN
51083,403-4215944-7394761,05-30-22,J0118,J0118-TP-XL,B08N4RDVZP,BENGALURU,KARNATAKA
51093,406-7357432-7610743,05-30-22,SET304,SET304-KR-DPT-S,B09K3JVNR1,PALAKKAD,KERALA
51099,402-4841607-6444338,05-30-22,JNE1906,JNE1906-KR-031-XXXL,B07H6HKBLD,FARIDABAD,HARYANA
51105,404-8212581-0718745,05-30-22,SET397,SET397-KR-NP  -M,B09RKD6KWL,TRIVANDRUM,KERALA
