index,Order ID,Date,SKU,ASIN,ship-city
50376,406-7637112-2029107,05-30-22,JNE3797-KR-A-XXXL,B09TH2YML8,AHMEDABAD
50377,408-1208566-1673952,05-30-22,SET388-KR-NP-XXXL,B09QJMF9YB,Panchkula
50382,403-8607630-8349142,05-30-22,SET304-KR-DPT-S,B09K3JVNR1,PUNE
50387,171-0406401-0247514,05-30-22,JNE3776-KR-XL,B09K3YYJP5,Dombivli
50392,403-5033161-7598703,05-30-22,JNE3869-DR-XL,B09RK65QV5,PUNE
50400,403-9198901-1618747,05-30-22,JNE3446-KR-XL,B081X2LLJZ,KOLKATA
50408,404-0201020-7770704,05-30-22,JNE3869-DR-XL,B09RK65QV5,Anantapur district
50409,407-2896774-4142754,05-30-22,SET037-KR-NP-XL,B07MY2YYN9,Dhanbad
50410,408-2026130-8233924,05-30-22,JNE3797-KR-L,B09SDXFFQ1,PATNA
50420,405-4446784-2251543,05-30-22,SET145-KR-NP-L,B0822SX9WB,AMROHA
50421,405-4446784-2251543,05-30-22,J0148-SET-XL,B0929CTSR8,AMROHA
50424,404-6715908-4722725,05-30-22,JNE3265-KR-M,B07R527BFQ,Bangalore
50432,406-9753271-1745900,05-30-22,J0181-TP-XXL,B08QGMKKJW,ANAND
50433,406-8134609-5722762,05-30-22,JNE3567-KR-XL,B08KRTXC2Y,Bangalore
50435,408-7123255-6768338,05-30-22,J0117-TP-XXL,B08N4XHHCQ,DEHRADUN
50437,404-2045113-7223515,05-30-22,J0118-TP-XL,B08N4RDVZP,MUMBAI
50441,403-2769820-9904364,05-30-22,JNE3568-KR-M,B08KRZRSCL,HYDERABAD
50445,404-8062995-7260328,05-30-22,JNE3510-KR-L,B08WPR181B,ERNAKULAM
50466,402-0968739-3741967,05-30-22,SET310-KR-NP-M,B09RKDZ467,BENGALURU
50469,403-6234551-3054748,05-30-22,SET223-KR-NP-S,B08MXGHWXZ,GURUGRAM
50475,402-5981108-9386759,05-30-22,SET223-KR-NP-XXXL,B08MXCQG85,OLLUR
50479,406-5306120-2760340,05-30-22,JNE3793-KR-M,B09NQ75RF7,BHOPAL
50512,171-0126540-3038753,05-30-22,SET327-KR-DPT-XXXL,B09PN35VJ9,GUNTAKAL
50522,408-5506182-4962732,05-30-22,J0013-SKD-XXL,B08CMRGFFJ,JHANSI
50527,402-2173060-3756358,05-30-22,JNE2171-KR-437-XXL,B079WY7GRR,churachandpur
50531,408-3742709-6218733,05-30-22,JNE3797-KR-A-XS,B09TH43SGS,BENGALURU
50535,171-9444032-8843562,05-30-22,JNE3619-KR-S,B091Q8JXX9,SRIKAKULAM
50541,403-6905397-1642756,05-30-22,JNE3724-KR-M,B098124WJY,PANDHARPUR
50542,408-5272930-3701954,05-30-22,J0083-KR-L,B09295Z14G,NEW DELHI
50544,404-9507159-5021140,05-30-22,JNE3797-KR-L,B09SDXFFQ1,VISAKHAPATNAM
50545,407-4531024-2632330,05-30-22,JNE3869-DR-S,B09RK67Y51,HIRIYUR
50547,407-2907206-7086746,05-30-22,SET183-KR-DH-M,B08B3Z2YY3,PUNE
50559,406-8987033-1900359,05-30-22,J0372-SKD-L,B09K3T3BV4,District MANDI
50569,406-6390570-8501912,05-30-22,NW034-TP-PJ-XXL,B09M768N86,HYDERABAD
50572,171-3121250-3414749,05-30-22,SET182-KR-DH-XS,B085HS947T,MAHOBA
50577,171-6351608-1144362,05-30-22,SET183-KR-DH-M,B08B3Z2YY3,RAJAHMUNDRY
50578,404-5708393-7500364,05-30-22,JNE1233-BLUE-KR-031-S,B01M0XUV1S,CHENNAI
50583,405-9498744-0469158,05-30-22,SET398-KR-PP-XXXL,B09RPJD74Z,KATHUA
50587,405-9007010-0193163,05-30-22,JNE3821-KR-XS,B09LTZ3XVM,CHENNAI
50589,403-3901547-8371542,05-30-22,J0341-DR-XXXL,B099NSQP4Z,MUMBAI
50595,404-8008865-4349941,05-30-22,JNE3753-KR-XXXL,B09K3XM19N,KOLLAM
50597,171-9612354-7831504,05-30-22,SET325-KR-NP-M,B09K3JW9KT,BENGALURU
50598,406-2829692-2654739,05-30-22,JNE3869-DR-XS,B09RK9FZ47,BENGALURU
50605,408-1103163-1265911,05-30-22,SET347-KR-NP-XXL,B09RKCWNYM,JALANDHAR
50606,402-2070168-9009909,05-30-22,JNE3764-KR-L,B09K3T5QR5,JAGDALPUR
50608,403-7116142-3364309,05-30-22,JNE3790-KR-XXXL,B09KXPYTCZ,AIZAWL
50609,403-7116142-3364309,05-30-22,JNE3384-KR-XXXL,B084KJFN62,AIZAWL
50614,406-3783643-1039558,05-30-22,SET304-KR-DPT-S,B09K3JVNR1,KANKIPADU
50619,402-9132376-0355525,05-30-22,J0041-SET-S,B089G1JQCK,BENGALURU
50620,404-0324811-1134738,05-30-22,J0088-TP-M,B092D2GLW2,PORT BLAIR
50625,402-4103768-0729146,05-30-22,J0134-SET-S,B08N4QQDNL,SONIPAT
50626,171-1640214-6081939,05-30-22,SET322-KR-SHA-XS,B09RKF56HF,GREATER NOIDA
50633,407-8626893-4705957,05-30-22,JNE3869-DR-L,B09RK63SGY,CHANDANNAGAR
50635,171-1435117-4107529,05-30-22,JNE3467-KR-XXXL,B08CDQJ7CN,AVANIGADDA
50641,406-9397645-9872346,05-30-22,SET291-KR-PP-XS,B099NJKQP6,HYDERABAD
50643,402-1740214-2368326,05-30-22,JNE3797-KR-S,B09SDYQ3WG,BENGALURU
50648,404-6543499-9845138,05-30-22,JNE3466-KR-XXL,B082W8LGW2,QUEPEM
50653,404-5242736-6957962,05-30-22,JNE3797-KR-A-L,B09TH2ZFSY,MALDA
50654,407-6493684-5549121,05-30-22,SET218-KR-NP-S,B08B3Z4F92,BERHAMPUR
50666,406-1804929-7507501,05-30-22,SET145-KR-NP-L,B0822SX9WB,CHANDIGARH
50673,404-3479240-2655522,05-30-22,JNE3671-TU-M,B0986X19QC,Pune
50676,406-0707440-1425152,05-30-22,JNE3797-KR-L,B09SDXFFQ1,Guwahati
50679,406-9752437-5109106,05-30-22,J0415-DR-XL,B09TXZM6DM,THANE
50684,404-9343426-4926726,05-30-22,SET398-KR-PP-XXXL,B09RPJD74Z,BENGALURU
50691,407-4176572-7221142,05-30-22,SET183-KR-DH-L,B08B3YV7L2,JIND
50695,403-5007074-1328301,05-30-22,JNE3673-TU-XL,B0943FLTDS,JABALPUR
50701,408-0681607-1624350,05-30-22,J0003-SET-XL,B0894YFQ5R,DURGAPUR
50703,404-1421024-4870766,05-30-22,SET408-KR-NP-XXXL,B09RKF7PZB,RANCHI
50709,404-2641464-5483514,05-30-22,JNE3709-DR-S,B091T1N5WV,Hyderabad
50711,402-9854430-6426768,05-30-22,JNE1233-BLUE-KR-031-XXXL,B07GPGP46N,CANDOLIM
50712,408-8804911-5257146,05-30-22,JNE3822-KR-XL,B09LTYN4SC,KOLKATA
50714,402-4665386-2110759,05-30-22,J0343-DR-S,B0982ZDQJK,NARASAPUR
50716,405-7869258-3199552,05-30-22,J0341-DR-XXXL,B099NSQP4Z,BIDHAN NAGAR
50718,405-8469445-5990763,05-30-22,JNE3467-KR-M,B08CDPGHC6,Moolavaikkal
50725,407-0040356-9247523,05-30-22,JNE3797-KR-M,B09SDY8DCT,Malkajgiri; Hyderabad
50728,407-8295573-8774764,05-30-22,SET402-KR-NP-L,B09VC63Y2N,KARIMNAGAR
50735,405-5322579-0206730,05-30-22,J0207-DR-L,B0967P9TBD,Coimbatore
50736,403-0277407-4664366,05-30-22,JNE3800-KR-XXL,B09SDYNZQ5,PUNE
50739,403-4872130-3962703,05-30-22,SET293-KR-NP-M,B09K3LJWBB,HYDERABAD
50745,402-4047820-7423522,05-30-22,BTM030-NP-XXXL,B0845Z2Z4C,CHENNAI
50748,404-9070915-7072328,05-30-22,SET145-KR-NP-L,B0822SX9WB,NEW DELHI
50755,406-8110471-1007546,05-30-22,JNE3797-KR-XL,B09SDXRYBG,INDORE
50756,403-4245842-1840340,05-30-22,SET205-KR-DPT-A-M,B08L93CWQP,BENGALURU
50760,402-5031375-8474763,05-30-22,JNE3404-KR-S,B082W86PT4,Nasik
50761,402-5031375-8474763,05-30-22,JNE3606-KR-S,B08MYTJ6LH,Nasik
50763,407-7859640-7197124,05-30-22,SET145-KR-NP-L,B0822SX9WB,GORAKHPUR
50774,402-6316254-9389158,05-30-22,JNE3797-KR-XXXL,B09SDY4VDC,Namchi South sikkim
50776,406-9956984-9717118,05-30-22,SET278-KR-NP-M,B0983F3BLZ,BEGOWAL
50778,406-1117294-9190744,05-30-22,JNE3797-KR-XL,B09SDXRYBG,ALLAHABAD
50779,408-9423950-3232300,05-30-22,JNE3838-KR-XL,B09TH574ZW,GHAZIABAD
50782,408-6324694-6678752,05-30-22,J0415-DR-M,B09TY1MXMF,HYDERABAD
50784,402-0549206-7793934,05-30-22,JNE3797-KR-A-XXXL,B09TH2YML8,BHOPAL
50787,402-8649924-5224310,05-30-22,SET398-KR-PP-M,B09RPRS8JL,Gurgaon
50788,171-4526342-9085163,05-30-22,JNE2153-KR-278-A-XXXL,B07FXWM689,HYDERABAD
50793,405-2322241-9297125,05-30-22,J0148-SET-XS,B0929DPT8L,MUMBAI
50794,408-6629574-8158753,05-30-22,JNE3487-KR-XL,B08RNPK8FX,BENGALURU
50796,171-1546028-0033141,05-30-22,SET048-KR-NP-XL,B07MY3JHTT,MUMBAI
50797,406-7746052-3049118,05-30-22,SET329-KR-NP-XL,B09K3NFPCM,BENGALURU
50800,405-8770627-4833165,05-30-22,JNE3567-KR-XL,B08KRTXC2Y,MUMBAI
50801,402-0405661-5646768,05-30-22,JNE3869-DR-M,B09RK7Q644,EDDUMAILARAM
50805,407-9758460-8822765,05-30-22,JNE3905-DR-XS,B09YYRHFQ1,KOLKATA
50806,171-0710720-3199553,05-30-22,JNE3861-DR-XL,B09SDZ14KR,SECUNDERABAD
50812,405-7987292-3363554,05-30-22,J0013-SKD-L,B08CMG9FVB,GURUGRAM
50818,407-7791028-6677956,05-30-22,SET341-KR-NP-XS,B09NPX14Y5,Rourkela
50821,171-4391794-3309135,05-30-22,JNE3680-TU-A-L,B09432HB15,CHENNAI
50826,408-0834649-0456344,05-30-22,J0413-DR-XL,B09TY22KD3,HYDERABAD
50828,402-3024282-7704338,05-30-22,PJNE3421-KR-N-6XL,B09LD1W5YQ,MANGALURU
50829,402-6123528-5780341,05-30-22,J0005-DR-XXL,B08B3GTC12,NAKODAR
50831,408-9584570-9357933,05-30-22,SET327-KR-DPT-S,B09PN37FYX,VISAKHAPATNAM
50832,406-5549752-0412345,05-30-22,SET329-KR-NP-S,B09K3SHVLV,Mudigere
50833,408-5760288-7561114,05-30-22,JNE3384-KR-S,B084KRG3FY,Udaipur
50841,402-1782277-8021963,05-30-22,SET397-KR-NP  -M,B09RKD6KWL,NALLUR KANNIYAKUMARI DISTRICT
50854,404-2259519-5132336,05-30-22,J0340-TP-M,B0986XSXR1,AHMEDABAD
50855,406-9911230-2165934,05-30-22,JNE1233-BLUE-KR-031-S,B01M0XUV1S,JAMMU
50876,408-5373898-7821926,05-30-22,J0340-TP-M,B0986XSXR1,NOIDA
50878,408-7210534-3169940,05-30-22,MEN5011-KR-M,B08YZ1Z5XS,KOLKATA
50886,404-2359527-4088355,05-30-22,J0041-SET-XL,B089G1ZNLX,PUNE
50893,402-8118685-8437115,05-30-22,JNE3768-KR-M,B09K3Y11ML,Calicut
50894,402-8118685-8437115,05-30-22,SET374-KR-NP-M,B09NDKJKPN,Calicut
50895,406-9333439-1000363,05-30-22,JNE3865-TP-XXXL,B09TZSJVFX,GURUGRAM
50905,171-8861966-4225919,05-30-22,JNE3627-KR-M,B08W1Y3CBS,VARANASI
50907,402-6296213-5849103,05-30-22,SET184-KR-PP-L,B08W9P5TV7,Mumbai
50909,171-8742266-1811501,05-30-22,SET397-KR-NP-S,B09RKF9GZQ,Thoothukudi
50915,406-2992839-7385165,05-30-22,SET258-KR-PP-M,B0983DPFFZ,COIMBATORE
50917,402-4559462-5398757,05-30-22,J0341-DR-L,B099NRCT7B,HYDERABAD
50924,404-3979418-1468343,05-30-22,NW016-ST-SR-M,B099NQLDSS,THANE
50926,408-9310852-6380304,05-30-22,JNE3800-KR-A-L,B09TH43NW5,TIRUPATI
50928,406-6613007-3276309,05-30-22,JNE3861-DR-XXL,B09SDY9GXB,NEW DELHI
50932,407-7942966-3728324,05-30-22,SET227-KR-PP-A-XXL,B08P1F8WCY,NOIDA
50937,408-8187628-9430712,05-30-22,JNE3797-KR-S,B09SDYQ3WG,BHOPAL
50947,171-6117297-2137121,05-30-22,SET347-KR-NP-XL,B09RKFRBJB,BENGALURU
50951,403-4221296-3221955,05-30-22,SET343-KR-NP-L,B09NDM5T7T,BANGALORE
50952,405-1488644-8545128,05-30-22,J0295-DR-L,B099NRSX6D,Ahmedabad
50960,408-2768972-2920329,05-30-22,SET343-KR-NP-M,B09NDK1LZ3,AHMADNAGAR
50970,405-0730734-9193966,05-30-22,JNE3797-KR-XXXL,B09SDY4VDC,SANGLI MIRAJ KUPWAD
50984,402-5808296-0943537,05-30-22,SET310-KR-NP-XXL,B09RKDLD1W,LUCKNOW
50992,402-3155642-8920338,05-30-22,JNE3710-DR-S,B091SV9XW1,Ranipet; VELLORE DT
50995,407-6372426-5637964,05-30-22,JNE3468-KR-XXXL,B08RP4JJPD,Dombivli
50996,402-3256984-2774736,05-30-22,JNE3800-KR-S,B09SDXB141,METTUPALAYAM TIRUCHIRAPPALLI DISTRICT
51000,404-7672831-2392318,05-30-22,JNE3861-DR-XXL,B09SDY9GXB,THANE
51014,402-0739620-3818720,05-30-22,J0305-DR-XXL,B099NPWG7K,AHMEDABAD
51016,403-2349146-9273921,05-30-22,JNE3567-KR-XXXL,B08KRZK1NB,MUMBAI
51021,404-3396963-3404340,05-30-22,JNE3510-KR-L,B08WPR181B,DIMAPUR
51030,405-3160062-2052356,05-30-22,J0416-DR-S,B09TXYX9Y8,MOHALI
51032,406-8640155-1074746,05-30-22,SET310-KR-NP-XS,B09RKCWDRF,BENGALURU
51036,408-2327164-4409957,05-30-22,JNE3838-KR-XS,B09TH6LGG8,RAJAHMUNDRY
51037,171-5843884-4389914,05-30-22,JNE3797-KR-XXXL,B09SDY4VDC,ALLAHABAD
51040,408-7594611-2689113,05-30-22,J0282-SET-XXL,B08QGLR6ZJ,LUCKNOW
51046,405-7992341-0144354,05-30-22,SET402-KR-NP-XL,B09VC53FQW,GUNTUR
51057,405-1777410-1727556,05-30-22,J0377-SKD-XL,B09QJ35BD6,MORSHI
51065,404-7625911-7388337,05-30-22,J0011-LCD-XXL,B08B3YDP12,BHUBANESWAR
51066,171-6011499-0764365,05-30-22,SET183-KR-DH-M,B08B3Z2YY3,BENGALURU
51067,402-4693702-2357112,05-30-22,JNE3709-DR-XL,B091SZ58P5,JAIPUR
51069,404-3449641-8503547,05-30-22,JNE3793-KR-XS,B09NQ8JWYL,CHENNAI
51072,407-7495141-2925929,05-30-22,J0380-SKD-L,B09M6RWMSW,bokaro
51073,171-5161796-1681140,05-30-22,JNE3726-KR-XXXL,B09HNQ8TR3,GURUGRAM
51082,406-1929726-5385137,05-30-22,JNE3543-KR-M,B08HHJQ3F4,Kishangarh
51083,403-4215944-7394761,05-30-22,J0118-TP-XL,B08N4RDVZP,BENGALURU
51093,406-7357432-7610743,05-30-22,SET304-KR-DPT-S,B09K3JVNR1,PALAKKAD
51099,402-4841607-6444338,05-30-22,JNE1906-KR-031-XXXL,B07H6HKBLD,FARIDABAD
51105,404-8212581-0718745,05-30-22,SET397-KR-NP  -M,B09RKD6KWL,TRIVANDRUM
51106,405-8751981-9040342,05-30-22,JNE3810-KR-XS,B09RKBZ7WL,AMBARNATH
51110,402-6180670-7371514,05-30-22,SET183-KR-DH-M,B08B3Z2YY3,CHENNAI
51114,408-8555506-8784369,05-30-22,MEN5013-KR-L,B08YYR9G96,CHENNAI
51118,407-2625977-5370729,05-30-22,J0281-SKD-L,B08QGMNRBT,SURAT
51120,408-2296896-0959537,05-30-22,SET355-KR-PP-M,B09RKDPHFP,Rewari
51122,406-4142026-2038750,05-30-22,NW005-ST-PJ-L,B0922TCTTB,TEZPUR
51125,405-2174377-3697125,05-30-22,JNE3506-KR-XXXL,B08WQ6WWC9,COIMBATORE
51131,402-8718774-8825959,05-30-22,J0373-KR-XL,B09KXNZ3X4,GADCHIROLI
51139,171-5871573-2933130,05-30-22,JNE3627-KR-XL,B08W2JV979,CHENNAI
51142,171-0462079-9663500,05-30-22,J0396-DR-XXXL,B09SDXPC2C,KALYAN
51143,171-1140894-8493108,05-30-22,J0197-TP-XL,B0965KHNST,PUNE
51147,406-3728136-7913100,05-30-22,JNE3800-KR-M,B09SDXQ3X9,MUMBAI
51154,404-4199716-9753166,05-30-22,JNE3870-DR-XXXL,B09RK7CGHJ,MUMBAI
51161,408-4944240-6841920,05-30-22,SET327-KR-DPT-XXL,B09PN3TB2G,HYDERABAD
51164,171-3438468-3948353,05-30-22,SET277-KR-NP-M,B0983FZW13,PATNA
51166,406-6204172-3115567,05-30-22,JNE3892-TP-L,B09TZRWSM1,AJMER
51172,171-9726966-2172302,05-30-22,JNE3797-KR-XXXL,B09SDY4VDC,PUNE
51174,402-1126139-5449166,05-30-22,J0333-DR-M,B0982ZV9GB,NEW DELHI
51182,407-1432010-0573123,05-30-22,SET257-KR-PP-XS,B0983GWPF1,DEHRADUN
51185,171-9727600-3972312,05-30-22,SET340-KR-NP-S,B09RKDRDRJ,LUCKNOW
51190,406-2793976-7750757,05-30-22,SET327-KR-DPT-XXXL,B09PN35VJ9,PALAI
51220,406-0746196-6800307,05-30-22,J0413-DR-XS,B09TY2KSY6,GURUGRAM
51224,408-0916341-2004329,05-30-22,SET183-KR-DH-M,B08B3Z2YY3,MALAUT
51241,406-6840286-9640316,05-30-22,JNE3658-TP-M,B09434ZD32,NEW DELHI
51251,406-9472584-9876358,05-30-22,JNE3800-KR-XXXL,B09SDZ64HF,new delhi
51255,408-6559046-3187543,05-30-22,SET183-KR-DH-M,B08B3Z2YY3,BENGALURU
51261,403-9181569-2508328,05-30-22,JNE3810-KR-XL,B09RKD4R6C,SHIMLA
51272,408-9386162-2189932,05-30-22,SET254-KR-NP-M,B0983DHX7M,GREATER NOIDA
51278,171-1715786-4917115,05-30-22,JNE3861-DR-XXL,B09SDY9GXB,MUMBAI
51280,403-2089212-3421937,05-30-22,SET327-KR-DPT-XXL,B09PN3TB2G,KANNIYAKUMARI
51288,404-4253052-4027540,05-30-22,SET183-KR-DH-M,B08B3Z2YY3,HUBBALLI
51309,406-1521491-0294753,05-30-22,JNE3640-TP-N-XXL,B08ZHWQWSX,MUMBAI
51310,403-6042212-7797160,05-30-22,SET183-KR-DH-M,B08B3Z2YY3,SONIPAT
51332,403-3155716-8945169,05-30-22,JNE3745-KR-XXL,B09K3WDYB6,KOLLAM
51333,402-5257074-3418765,05-30-22,JNE3261-KR-XL,B07R5X6P32,ZIRAKPUR
51335,406-9800000-9524309,05-30-22,SET341-KR-NP-L,B09NPXCZZG,LUCKNOW
51338,405-4071190-1179553,05-30-22,JNE3605-KR-XXL,B08N4PZ36K,HYDERABAD
51339,405-4071190-1179553,05-30-22,JNE3577-KR-XXL,B08MYSTW9C,HYDERABAD
51341,405-0091036-1962761,05-30-22,JNE3476-KR-L,B08B3YN5Y7,PORT BLAIR
51342,406-7368192-4677118,05-30-22,JNE1233-BLUE-KR-031-XXXL,B07GPGP46N,TALIPARAMBA
51343,405-5091201-8274756,05-30-22,J0280-SKD-XXXL,B08QGQ95GT,AMLA
51349,403-4520540-8327509,05-30-22,SET130-KR-NP-M,B07VT3QVYC,VISAKHAPATNAM
51361,402-2061222-2465119,05-30-22,JNE3645-TP-N-L,B08ZHNGS54,GURUGRAM
51373,407-1916036-6849121,05-30-22,SET217-KR-PP-XS,B0899ZXMB7,HYDERABAD
51375,402-4733745-7737919,05-30-22,JNE3515-KR-M,B09811GCYY,Mumbai
51378,408-2216423-4517101,05-30-22,SET402-KR-NP-XL,B09VC53FQW,SIRSA
51380,408-0228275-9761171,05-30-22,JNE3784-KR-XXL,B09K3XZC3J,TIRUCHIRAPPALLI
51381,408-6702550-7189917,05-30-22,NW039-TP-SR-M,B09M75MQ8M,GHAZIABAD
51391,403-0632547-0907540,05-30-22,JNE3790-KR-XXL,B09KXNVH2Z,KOLLAM
51396,408-6348142-3477131,05-30-22,SET340-KR-NP-XS,B09RKD8S67,Belur
51402,404-6379493-5637942,05-30-22,JNE3797-KR-A-L,B09TH2ZFSY,MADANAPALLE
51405,404-7608834-6220330,05-30-22,SET393-KR-NP-XS,B09QJ3RGB6,Navanagar Bagalkot
51409,406-8058729-7706723,05-30-22,MEN5010-KR-XL,B08YZ46TNM,BHUBANESWAR
51416,403-5165184-5053133,05-30-22,J0341-DR-XXXL,B099NSQP4Z,MUMBAI
51421,171-5960574-5630752,05-30-22,AN213-BROWN-L,B091GLLF5D,Trivandrum
51424,402-9430502-5141968,05-30-22,J0150-KR-S,B08N19XG53,WARANGAL
51427,403-0396494-0193933,05-30-22,SET183-KR-DH-L,B08B3YV7L2,PATIALA
51433,405-1454496-3588330,05-30-22,JNE3645-TP-N-XL,B08ZHQ7W7T,DEHRADUN
51436,407-8690279-3999506,05-30-22,J0280-SKD-XXL,B08QGMG4RW,KOLKATA
51442,404-9520103-0747526,05-30-22,SET186-KR-DH-L,B08B3YMP4M,CHENNAI
51445,406-6569599-3257159,05-30-22,J0164-DR-XL,B08QGRCSPB,BHILAI-490006; DISTRICT -DURG ;
51476,402-4327306-4509149,05-30-22,JNE3786-KR-XXXL,B09M762ZSF,ITANAGAR
51484,406-3886286-8970710,05-30-22,J0157-DR-M,B0983292DV,NASHIK
51487,407-9652900-6537929,05-30-22,JNE3568-KR-M,B08KRZRSCL,Barabungallow
51490,406-7213748-2752321,05-30-22,JNE3739-KR-M,B099NN1G6X,Pollachi
51491,403-8535605-4545169,05-30-22,JNE3835-KR-XL,B09Q3GYT7H,MALBAZAR
51516,406-5596251-6259501,05-30-22,SET397-KR-NP-S,B09RKF9GZQ,PATHARDI
51517,408-9512566-5548317,05-30-22,JNE2131-KR-A-S,B09X1X594S,VARANASI
51531,403-7832487-6178769,05-30-22,JNE3365-KR-1052-A-L,B07WP5GQKV,NAGPUR
51533,405-3115873-6317120,05-30-22,NW031-TP-PJ-XS,B0928XLFKD,NADIAD
51535,405-1829150-8874709,05-30-22,J0341-DR-XXXL,B099NSQP4Z,JAMNAGAR
51536,402-4534901-9720352,05-30-22,JNE3454-KR-XXXL,B08B3YWFMD,BYASANAGAR
51544,405-6222490-6581107,05-30-22,SET435-KR-NP-M,B09Y32KY4Q,BENGALURU
51545,404-9932919-6662730,05-30-22,JNE3548-KR-XS,B09B2CGLXT,PUNE
51546,404-9932919-6662730,05-30-22,JNE2100-KR-144-XS,B07FV76W43,PUNE
51547,404-9932919-6662730,05-30-22,JNE3440-KR-N-XS,B09HMY3YLT,PUNE
51548,404-9932919-6662730,05-30-22,JNE3630-KR-XS,B09CTHW7LF,PUNE
51549,404-9932919-6662730,05-30-22,JNE3628-KR-XS,B09HMX1NZK,PUNE
51550,404-9932919-6662730,05-30-22,SET184-KR-PP-XS,B08W9F5KML,PUNE
51551,404-9932919-6662730,05-30-22,JNE3623-KR-XS,B09B2FFF2X,PUNE
51552,404-9932919-6662730,05-30-22,J0014-LCD-XS,B0894XSNZV,PUNE
51553,404-9932919-6662730,05-30-22,SET184-KR-PP-L,B08W9P5TV7,PUNE
51554,404-9932919-6662730,05-30-22,J0010-LCD-XS,B08BJQVTHS,PUNE
51555,404-9932919-6662730,05-30-22,JNE3403-KR-XS,B083171G6M,PUNE
51563,171-4004944-7629918,05-30-22,SET293-KR-NP-M,B09K3LJWBB,BENGALURU
51567,406-6781570-1595529,05-30-22,MEN5032-KR-XXXL,B08YZ2ZXT7,THANE
51587,406-4312347-3085946,05-30-22,NW001-TP-PJ-XXL,B0922V99HN,HYDERABAD
51590,171-4001965-5789925,05-30-22,SET130-KR-NP-XL,B07VRCJKXQ,VISAKHAPATNAM
51597,405-9588508-4982746,05-30-22,JNE1906-KR-031-XXXL,B07H6HKBLD,BENGALURU
51600,408-8711381-1415541,05-30-22,SET357-KR-NP-L,B09Y3G52V3,chennai
51606,406-7489884-2275544,05-29-22,SET183-KR-DH-M,B08B3Z2YY3,KRISHNAGIRI
51619,408-7149991-3837960,05-29-22,JNE3691-TU-XXXL,B0986XZV1N,HYDERABAD
51620,408-7149991-3837960,05-29-22,SET355-KR-PP-XXXL,B09RKFCS6D,HYDERABAD
51629,408-7768363-3345934,05-29-22,SET435-KR-NP-M,B09Y32KY4Q,MOHALI
51633,406-4923767-9862709,05-29-22,NW012-TP-PJ-XL,B0922TK8CF,Pune
51642,171-7307055-0405969,05-29-22,JNE1233-BLUE-KR-031-S,B01M0XUV1S,Medak
51645,402-3078105-2910735,05-29-22,J0113-TP-XXL,B08V17688J,MUMBAI
51647,171-5224467-4807556,05-29-22,SET325-KR-NP-XXXL,B09K3KZ12Y,NEW DELHI
51650,171-5729588-4523563,05-29-22,JNE3622-KR-XXL,B08W1RS6CL,Chengannur
51661,407-9682140-7334721,05-29-22,JNE3476-KR-XXL,B08B3XRK43,HYDERABAD
51662,407-9682140-7334721,05-29-22,JNE3790-KR-XXL,B09KXNVH2Z,HYDERABAD
51668,402-7942670-7629108,05-29-22,JNE1906-KR-031-XXL,B06Y57CT5J,BENGALURU
51671,402-5014145-2236338,05-29-22,SET293-KR-NP-M,B09K3LJWBB,KAMRUP
51700,171-9839824-9881916,05-29-22,JNE3487-KR-XXL,B08RNX8Q22,Bengaluru
51717,402-3749196-7389933,05-29-22,JNE3787-KR-XXL,B09RKBXH45,MUMBAI
51727,407-1731223-6835559,05-29-22,NW003-TP-PJ-S,B09291MM7W,Porvorim
51739,404-7811622-0413916,05-29-22,J0340-TP-M,B0986XSXR1,SAMUKTOLA
51752,407-6736616-9292345,05-29-22,MEN5029-KR-XL,B08YZ2JMRN,THANE
51759,402-3592297-4573905,05-29-22,JNE3869-DR-M,B09RK7Q644,KARUNAGAPPALLY
51784,406-3133316-2603542,05-29-22,JNE3627-KR-XL,B08W2JV979,MUMBAI
51789,171-4574034-1373144,05-29-22,SET293-KR-NP-S,B09K3G4TS6,GUWAHATI
51792,405-3080409-8597131,05-29-22,SET402-KR-NP-L,B09VC63Y2N,DERA BASSI INDUSTRIAL AREA
51797,402-0818770-6226720,05-29-22,J0341-DR-XXXL,B099NSQP4Z,MUMBAI
51801,402-3456256-8750712,05-29-22,JNE3887-KR-XXXL,B09TZZ96LZ,CHENNAI
51802,402-3456256-8750712,05-29-22,SET415-KR-NP-XXXL,B09Y3GFK82,CHENNAI
51803,402-3456256-8750712,05-29-22,JNE3735-KR-XXXL,B09LV1Q3DT,CHENNAI
51818,403-1180378-1630759,05-29-22,JNE3468-KR-XXXL,B08RP4JJPD,CHALAKUDY
51825,402-5129303-8906715,05-29-22,JNE3689-TU-XS,B094FJ8SZ7,GURUGRAM
51826,406-4426840-6839550,05-29-22,JNE3776-KR-XL,B09K3YYJP5,UJJAIN
51836,406-0485490-8741169,05-29-22,NW020-ST-SR-L,B099NR21K6,MUMBAI
51841,171-7553601-1458726,05-29-22,J0124-TP-XXL,B08MYNGSF7,SERAMPORE
51842,171-3710784-0930739,05-29-22,JNE3753-KR-L,B09K3YPZ8K,Hyderabad
51845,407-5436619-4958763,05-29-22,SET217-KR-PP-M,B089B19HGM,GHAZIABAD
51846,408-4166189-1404306,05-29-22,JNE3885-KR-XL,B09TZWX43X,PARAVUR
51851,407-0800016-4040308,05-29-22,PJNE3373-KR-N-5XL,B09LD35DZ3,BANGALORE
