index,Order ID,Style,ship-state,ship-postal-code
51224,408-0916341-2004329,SET183,PUNJAB,152107
51241,406-6840286-9640316,JNE3658,DELHI,110017
51251,406-9472584-9876358,JNE3800,New Delhi,110045
51255,408-6559046-3187543,SET183,KARNATAKA,560064
51261,403-9181569-2508328,JNE3810,HIMACHAL PRADESH,171003
51272,408-9386162-2189932,SET254,UTTAR PRADESH,201306
51278,171-1715786-4917115,JNE3861,MAHARASHTRA,400092
51280,403-2089212-3421937,SET327,TAMIL NADU,629702
51288,404-4253052-4027540,SET183,KARNATAKA,580020
51309,406-1521491-0294753,JNE3640,MAHARASHTRA,400010
51310,403-6042212-7797160,SET183,HARYANA,131001
51332,403-3155716-8945169,JNE3745,KERALA,691508
51333,402-5257074-3418765,JNE3261,PUNJAB,140603
51335,406-9800000-9524309,SET341,UTTAR PRADESH,226022
51338,405-4071190-1179553,JNE3605,TELANGANA,500090
51339,405-4071190-1179553,JNE3577,TELANGANA,500090
51341,405-0091036-1962761,JNE3476,ANDAMAN & NICOBAR ,744101
51342,406-7368192-4677118,JNE1233,KERALA,670141
51343,405-5091201-8274756,J0280,MADHYA PRADESH,460553
51349,403-4520540-8327509,SET130,ANDHRA PRADESH,530012
51361,402-2061222-2465119,JNE3645,HARYANA,122018
51373,407-1916036-6849121,SET217,TELANGANA,500032
51375,402-4733745-7737919,JNE3515,MAHARASHTRA,400014
51378,408-2216423-4517101,SET402,HARYANA,125055
51380,408-0228275-9761171,JNE3784,TAMIL NADU,620018
51381,408-6702550-7189917,NW039,UTTAR PRADESH,201012
51391,403-0632547-0907540,JNE3790,KERALA,691508
51396,408-6348142-3477131,SET340,WEST BENGAL,711227
51402,404-6379493-5637942,JNE3797,ANDHRA PRADESH,517325
51405,404-7608834-6220330,SET393,KARNATAKA,587103
51409,406-8058729-7706723,MEN5010,ODISHA,751013
51416,403-5165184-5053133,J0341,MAHARASHTRA,400071
51421,171-5960574-5630752,AN213,KERALA,695027
51424,402-9430502-5141968,J0150,TELANGANA,506015
51427,403-0396494-0193933,SET183,PUNJAB,147001
51433,405-1454496-3588330,JNE3645,UTTARAKHAND,248001
51436,407-8690279-3999506,J0280,WEST BENGAL,700010
51442,404-9520103-0747526,SET186,TAMIL NADU,600008
51445,406-6569599-3257159,J0164,CHHATTISGARH,490006
51476,402-4327306-4509149,JNE3786,ARUNACHAL PRADESH,791111
51484,406-3886286-8970710,J0157,MAHARASHTRA,422013
51487,407-9652900-6537929,JNE3568,MAHARASHTRA,410401
51490,406-7213748-2752321,JNE3739,TAMIL NADU,642003
51491,403-8535605-4545169,JNE3835,WEST BENGAL,735221
51516,406-5596251-6259501,SET397,MAHARASHTRA,414102
51517,408-9512566-5548317,JNE2131,UTTAR PRADESH,221010
51531,403-7832487-6178769,JNE3365,MAHARASHTRA,440035
51533,405-3115873-6317120,NW031,Gujarat,387370
51535,405-1829150-8874709,J0341,Gujarat,361001
51536,402-4534901-9720352,JNE3454,ODISHA,755019
51544,405-6222490-6581107,SET435,KARNATAKA,560034
51545,404-9932919-6662730,JNE3548,MAHARASHTRA,411038
51546,404-9932919-6662730,JNE2100,MAHARASHTRA,411038
51547,404-9932919-6662730,JNE3440,MAHARASHTRA,411038
51548,404-9932919-6662730,JNE3630,MAHARASHTRA,411038
51549,404-9932919-6662730,JNE3628,MAHARASHTRA,411038
51550,404-9932919-6662730,SET184,MAHARASHTRA,411038
51551,404-9932919-6662730,JNE3623,MAHARASHTRA,411038
51552,404-9932919-6662730,J0014,MAHARASHTRA,411038
51553,404-9932919-6662730,SET184,MAHARASHTRA,411038
51554,404-9932919-6662730,J0010,MAHARASHTRA,411038
51555,404-9932919-6662730,JNE3403,MAHARASHTRA,411038
51563,171-4004944-7629918,SET293,KARNATAKA,560105
51567,406-6781570-1595529,MEN5032,MAHARASHTRA,400610
51587,406-4312347-3085946,NW001,TELANGANA,500090
51590,171-4001965-5789925,SET130,ANDHRA PRADESH,531173
51597,405-9588508-4982746,JNE1906,KARNATAKA,560028
51600,408-8711381-1415541,SET357,TAMIL NADU,600075
51606,406-7489884-2275544,SET183,TAMIL NADU,635001
51619,408-7149991-3837960,JNE3691,TELANGANA,500028
51620,408-7149991-3837960,SET355,TELANGANA,500028
51629,408-7768363-3345934,SET435,PUNJAB,140301
51633,406-4923767-9862709,NW012,MAHARASHTRA,411057
51642,171-7307055-0405969,JNE1233,TELANGANA,502336
51645,402-3078105-2910735,J0113,MAHARASHTRA,400022
51647,171-5224467-4807556,SET325,DELHI,110092
51650,171-5729588-4523563,JNE3622,KERALA,689506
51661,407-9682140-7334721,JNE3476,TELANGANA,500081
51662,407-9682140-7334721,JNE3790,TELANGANA,500081
51668,402-7942670-7629108,JNE1906,KARNATAKA,560061
51671,402-5014145-2236338,SET293,ASSAM,781028
51700,171-9839824-9881916,JNE3487,KARNATAKA,560087
51717,402-3749196-7389933,JNE3787,MAHARASHTRA,400037
51727,407-1731223-6835559,NW003,GOA,403521
51739,404-7811622-0413916,J0340,WEST BENGAL,736206
51752,407-6736616-9292345,MEN5029,MAHARASHTRA,401107
51759,402-3592297-4573905,JNE3869,KERALA,690518
51784,406-3133316-2603542,JNE3627,MAHARASHTRA,400019
51789,171-4574034-1373144,SET293,ASSAM,781005
51792,405-3080409-8597131,SET402,PUNJAB,140507
51797,402-0818770-6226720,J0341,MAHARASHTRA,400074
51801,402-3456256-8750712,JNE3887,TAMIL NADU,600044
51802,402-3456256-8750712,SET415,TAMIL NADU,600044
51803,402-3456256-8750712,JNE3735,TAMIL NADU,600044
51818,403-1180378-1630759,JNE3468,KERALA,680722
51825,402-5129303-8906715,JNE3689,HARYANA,122002
51826,406-4426840-6839550,JNE3776,MADHYA PRADESH,456010
51836,406-0485490-8741169,NW020,MAHARASHTRA,400067
51841,171-7553601-1458726,J0124,WEST BENGAL,712203
51842,171-3710784-0930739,JNE3753,TELANGANA,500084
51845,407-5436619-4958763,SET217,UTTAR PRADESH,201005
51846,408-4166189-1404306,JNE3885,KERALA,683513
51851,407-0800016-4040308,PJNE3373,KARNATAKA,560066
51861,404-7333875-4011547,JNE3603,UTTAR PRADESH,201305
51868,406-2346372-9872333,JNE3860,MAHARASHTRA,400053
51872,406-0132993-5291548,SET335,TAMIL NADU,600053
51874,407-6710007-4105924,JNE3800,KERALA,695003
51877,171-9891222-2399559,JNE3619,MAHARASHTRA,411015
51881,402-7942732-7401917,JNE3860,TAMIL NADU,600089
51886,406-2601790-7060307,JNE3466,TAMIL NADU,600007
51899,406-3305173-6900334,J0354,MAHARASHTRA,400006
51905,406-4748435-7167551,J0088,Gujarat,389001
51909,403-5520550-6771561,J0373,RAJASTHAN,302039
51913,403-6389430-6141147,JNE3554,KERALA,680125
51924,407-2291978-4990741,J0118,WEST BENGAL,700060
51928,171-4341546-4057961,JNE3451,MADHYA PRADESH,452001
51929,402-0341212-6449953,J0157,MAHARASHTRA,400058
51931,171-9850590-1037954,MEN5025,MAHARASHTRA,412208
51933,404-1026618-9100339,SET044,TAMIL NADU,627011
51934,404-1026618-9100339,SET268,TAMIL NADU,627011
51935,407-8507714-4205932,JNE3709,RAJASTHAN,302013
51940,171-5079040-5717953,JNE3817,PUNJAB,147001
51945,405-9315816-7333901,NW034,HARYANA,122001
51947,408-4788451-5285145,JNE3862,TAMIL NADU,600097
51949,406-5147556-7181162,JNE3764,Gujarat,395009
51953,171-0396655-5185126,JNE3709,MAHARASHTRA,400012
51954,406-5910558-2147531,NW012,HARYANA,122001
51960,408-4156021-5597901,J0283,KARNATAKA,560102
51962,404-6135617-1926749,SET257,TELANGANA,500085
51970,406-5874187-2169929,NW001,RAJASTHAN,305001
51976,404-4554388-8791515,J0102,TAMIL NADU,641022
51977,403-1466528-5385105,SET172,PUNJAB,144022
51986,402-1425443-1590728,JNE3904,Rajasthan,302021
51989,407-0488521-9480346,SET183,UTTAR PRADESH,226016
51994,408-8820220-7158727,NW015,TELANGANA,507002
52008,403-4598569-2418714,JNE3869,KERALA,670571
52011,405-8959483-2002752,J0401,MAHARASHTRA,400615
52014,406-6650274-2566743,J0301,UTTAR PRADESH,210001
52016,407-3035587-1477910,JNE3800,MAHARASHTRA,412216
52017,407-3454991-1309926,SET433,TAMIL NADU,629401
52020,171-5302073-9237950,J0081,KERALA,695543
52022,402-9983831-4960332,SET244,PUNJAB,140603
52025,408-2832023-9401920,JNE3709,DELHI,110092
52029,407-2847802-3287501,JNE1906,KERALA,679576
52036,402-5952255-5799502,SET323,DELHI,110006
52042,402-8210066-1389134,SET323,DELHI,110053
52045,171-5822311-3127537,J0209,KARNATAKA,560077
52046,171-5822311-3127537,JNE3869,KARNATAKA,560077
52048,408-5091836-8097913,JNE3759,TAMIL NADU,600117
52050,402-7722531-1140301,NW016,KARNATAKA,560100
52052,408-1126710-1844344,SET185,UTTAR PRADESH,201308
52053,408-1126710-1844344,SET158,UTTAR PRADESH,201308
52066,407-5442730-8471559,JNE3652,MAHARASHTRA,400601
52067,407-5442730-8471559,J0301,MAHARASHTRA,400601
52073,406-0076945-9834739,NW012,DELHI,110070
52078,403-3681936-4819539,SET331,UTTAR PRADESH,201318
52079,403-3681936-4819539,SET220,UTTAR PRADESH,201318
52084,408-5086268-2464359,SET218,MAHARASHTRA,400078
52088,171-3613737-3193112,SET329,MAHARASHTRA,400102
52093,171-2896162-4702735,JNE3674,MAHARASHTRA,410206
52097,402-8140652-2774757,JNE3629,ANDHRA PRADESH,534007
52102,405-9316622-8009958,SET184,HARYANA,122002
52109,406-2840892-2891535,SET187,JHARKHAND,826001
52114,407-1948776-8386725,PJNE3440,KERALA,680562
52117,408-3527437-2875551,JNE3627,MAHARASHTRA,400037
52121,402-7707771-7218708,JNE3800,MAHARASHTRA,400053
52122,408-9910527-4652344,J0301,KERALA,680651
52125,404-8111036-3065161,JNE1233,TELANGANA,500058
52134,407-7345329-0313101,SET281,TAMIL NADU,629157
52136,404-1776613-5584341,SET343,MAHARASHTRA,412308
52137,404-1776613-5584341,JNE3928,MAHARASHTRA,412308
52145,406-0618842-2209140,J0391,TELANGANA,500096
52146,406-0618842-2209140,J0390,TELANGANA,500096
52151,403-8317677-2577154,MEN5019,HARYANA,122001
52162,408-3570115-9242761,JNE3440,Delhi,110017
52174,402-4272830-6743564,PJNE3068,KARNATAKA,570009
52181,408-5492376-9079529,J0157,Gujarat,396155
52182,402-0542565-8728339,JNE3709,KARNATAKA,560016
52189,406-2208330-2308334,JNE3733,DELHI,110084
52200,405-5610560-0938767,JNE3483,ASSAM,788009
52207,407-8926676-2865930,MEN5003,TELANGANA,500070
52214,403-9450662-5576366,SET280,ANDHRA PRADESH,520008
52226,405-4812717-6609937,JNE3800,KARNATAKA,560061
52232,403-9122106-1741962,SET145,KARNATAKA,570014
52233,407-8324475-5281103,JNE3697,ASSAM,785621
52236,403-6916767-2532361,SET048,DELHI,110058
52237,405-9978972-0862760,JNE3487,ANDHRA PRADESH,522201
52242,407-2144105-8392323,JNE3797,TELANGANA,500048
52255,406-4020030-9685102,JNE3800,KERALA,670642
52269,406-0686860-4732300,JNE2153,MAHARASHTRA,400083
52271,403-3152840-0384305,SET389,RAJASTHAN,342008
52273,406-9456464-0780357,JNE3751,KARNATAKA,560037
52291,171-6676076-6059539,SET433,UTTAR PRADESH,224001
52293,408-8027760-1885130,JNE3800,MAHARASHTRA,400074
52294,408-4573680-7058702,JNE3869,TAMIL NADU,639003
52303,408-7647343-1480327,J0390,DELHI,110070
52312,408-7986453-9892317,JNE3446,KARNATAKA,560048
52315,403-7540880-0135548,JNE3365,UTTAR PRADESH,211001
52318,403-7005705-3597957,J0157,KARNATAKA,560016
52325,171-6380776-0878727,SET230,KERALA,678531
52345,405-8837582-0559561,JNE3799,KARNATAKA,580004
52347,403-0364251-1859567,J0280,KARNATAKA,560035
52349,408-1316084-0097933,JNE3790,TAMIL NADU,600053
52350,405-5487015-6004310,JNE3797,KERALA,695015
52351,405-5487015-6004310,JNE3800,KERALA,695015
52359,404-9144677-5931521,J0088,MAHARASHTRA,411057
52360,403-3814798-1057962,JNE3399,TAMIL NADU,636903
52375,405-1189556-3642752,JNE3869,KARNATAKA,570021
52397,405-8032193-4233147,JNE3838,TELANGANA,500094
52398,405-8032193-4233147,SET357,TELANGANA,500094
52401,402-2421792-5605150,SET340,ARUNACHAL PRADESH,791111
52406,404-9445724-2643554,SET397,TAMIL NADU,600011
52408,407-8780352-8630759,JNE3800,TAMIL NADU,641604
52412,403-4699275-1330748,JNE3515,HARYANA,133001
52415,406-2970774-4393955,SET329,KERALA,686011
52417,405-8648758-7301944,J0385,KERALA,671314
52437,406-5929890-4320314,JNE3800,KERALA,682306
52439,405-1081629-1358757,JNE3468,UTTAR PRADESH,281004
52442,407-8096434-2079525,JNE3865,MAHARASHTRA,411009
52445,407-8190680-4317169,JNE3252,TAMIL NADU,629001
52459,403-7870263-7035515,JNE1906,TAMIL NADU,620021
52461,405-4808915-4288332,JNE3724,Gujarat,382415
52465,408-0628055-4062767,J0250,BIHAR,800001
52469,405-6764929-6313943,SET227,RAJASTHAN,302021
52473,406-4633266-6005930,SET240,HARYANA,121005
52480,402-5461576-5595568,JNE3797,MADHYA PRADESH,465679
52490,171-0544040-5401123,JNE3797,KARNATAKA,560078
52495,405-4473111-8332317,SET347,Gujarat,380059
52496,407-5709690-1575548,JNE3797,WEST BENGAL,734008
52498,402-7191056-0889919,MEN5026,UTTAR PRADESH,201301
52501,408-1880348-5978753,J0399,ANDHRA PRADESH,523201
52503,407-3961491-7480365,JNE3399,ANDHRA PRADESH,523279
52509,404-0191324-6674764,JNE3793,TELANGANA,503165
52510,407-0325685-7418751,JNE3797,MAHARASHTRA,411028
52511,171-7496871-0503524,JNE3797,BIHAR,845305
52520,408-0151435-7545158,J0333,PUNJAB,144004
52522,403-1483106-5684302,SET293,KARNATAKA,560100
52525,402-2540582-5169910,J0293,UTTAR PRADESH,201001
52527,407-9704052-3661932,J0334,MAHARASHTRA,422007
52528,406-9290099-8596360,JNE3562,DELHI,110070
52538,171-1590657-0089164,J0413,HARYANA,121001
52544,408-4174400-3355522,PJNE3068,MAHARASHTRA,421202
52557,405-0638104-0941920,SET402,KARNATAKA,562107
52561,402-6375738-9658705,JNE3869,KARNATAKA,560092
52568,406-4698815-7688332,JNE3869,KARNATAKA,562110
52569,402-5318698-7723554,JNE3739,MAHARASHTRA,421301
52570,404-1527239-4705151,JNE3697,KARNATAKA,591102
52571,404-6398399-2338706,SET385,MAHARASHTRA,400066
52578,171-3613465-5325962,JNE3797,MAHARASHTRA,400708
52579,171-6439983-5100346,NW012,DELHI,110089
52582,171-3536177-8565161,J0205,PUNJAB,143002
52584,406-0352258-9576318,SET217,KARNATAKA,570007
52599,405-9024948-9573941,SET288,KARNATAKA,560019
52600,406-9380588-6679537,MEN5002,TAMIL NADU,636701
52602,408-1142984-5579533,JNE3368,TELANGANA,500047
52609,171-7045112-3235507,J0342,KARNATAKA,560037
52614,406-9511548-1069900,SET272,WEST BENGAL,734301
52615,406-2537110-4937934,J0341,KARNATAKA,581306
52618,402-4382130-8778723,JNE3697,RAJASTHAN,303301
52650,407-9589533-6974722,J0118,MAHARASHTRA,400022
52651,407-9679122-7813145,JNE3365,MADHYA PRADESH,452002
52656,404-8707199-4833123,JNE3549,Gujarat,380058
52658,407-6797174-1924301,SET295,MAHARASHTRA,411030
52665,408-4822321-0647522,J0341,UTTAR PRADESH,226030
52681,406-8505799-3260321,J0157,MAHARASHTRA,425001
52682,408-5797139-0557144,J0413,GOA,403718
52685,402-8135366-8176357,SET327,KERALA,695029
52692,405-2689699-9754760,JNE3735,TAMIL NADU,632311
52697,403-0203193-3627576,J0341,TELANGANA,500047
52701,403-8903589-9317102,JNE3261,KARNATAKA,560091
52705,405-2602194-7642757,JNE3482,HARYANA,121001
52706,405-2602194-7642757,JNE3470,HARYANA,121001
52719,405-2483379-6227561,SET239,RAJASTHAN,302020
52721,403-8528877-0039557,J0385,Gujarat,382481
52722,406-7854907-3974716,JNE2014,ANDHRA PRADESH,534318
52729,408-5482375-1193936,JNE3468,TELANGANA,500050
52733,402-3092086-7905940,SET397,RAJASTHAN,343029
52734,408-4366192-6479511,JNE3672,RAJASTHAN,313001
52735,404-3915867-5900365,J0280,JHARKHAND,834001
52738,402-5061138-4521964,J0209,UTTAR PRADESH,201005
52750,408-1302917-3353916,SET209,MAHARASHTRA,400080
52755,408-0295152-1157143,BTM040,UTTAR PRADESH,211001
52758,404-8553355-2929152,SET413,KERALA,673642
52764,406-3145263-3990742,JNE3904,MAHARASHTRA,400610
52773,408-6402338-8384345,JNE3279,ANDHRA PRADESH,517590
52774,404-7373314-9009955,JNE3862,TELANGANA,500053
52779,408-5949237-4769153,SET397,ODISHA,751007
52788,405-9196280-4509107,J0033,MAHARASHTRA,411014
52791,405-9034421-9462749,SET357,KARNATAKA,560076
52796,405-4525008-5361936,JNE3800,MADHYA PRADESH,482001
52806,402-6052299-9501953,J0346,DELHI,110058
52827,402-9363184-4030763,J0337,KARNATAKA,560103
52830,171-8633553-4421917,SET347,TAMIL NADU,600101
52831,171-8633553-4421917,J0023,TAMIL NADU,600101
52843,405-6508560-7438764,JNE3567,MANIPUR,795001
52847,406-2997391-5002764,J0123,KARNATAKA,560103
52848,171-1413171-2812339,SET183,WEST BENGAL,700033
52862,403-0625083-9013943,J0127,KARNATAKA,560062
52867,403-6299491-0163504,J0341,ANDHRA PRADESH,523113
52871,406-4739610-1146704,JNE2171,ODISHA,770034
52873,406-0013610-4673158,J0391,MAHARASHTRA,400067
52877,408-8289460-6901160,J0158,DELHI,110074
52892,402-3741017-2628352,J0341,ANDHRA PRADESH,518002
52893,402-6900321-2394734,JNE3739,Gujarat,389170
52894,171-7394320-6631544,JNE1233,DELHI,110068
52896,403-7295940-7312339,JNE3601,MAHARASHTRA,444906
52913,402-7904722-9491531,SET327,MAHARASHTRA,400049
52914,402-7904722-9491531,JNE3865,MAHARASHTRA,400049
52917,404-5552183-3514753,JNE3576,Gujarat,396445
52920,403-4461411-4619545,JNE3836,DELHI,110092
52927,403-4588603-3793917,J0399,WEST BENGAL,700061
52946,402-5678087-6869925,JNE3800,KERALA,682019
52947,402-5678087-6869925,J0373,KERALA,682019
52955,403-2549580-1616327,SET184,DELHI,110017
52959,408-1096265-4948325,JNE3668,HARYANA,121010
52965,403-6835021-6876322,SET165,DELHI,110018
52980,406-8889066-3532333,JNE2132,KERALA,680614
52981,406-8889066-3532333,JNE3734,KERALA,680614
52988,405-3915889-1285969,SET154,MAHARASHTRA,411061
52993,403-1635672-4798700,SET357,GOA,403001
53025,404-6947812-3853940,JNE3294,KARNATAKA,560049
53029,408-5138244-3306720,J0196,MAHARASHTRA,401202
53036,408-1333904-4384354,JNE1906,MAHARASHTRA,411048
53037,403-4325611-2740307,SET183,TELANGANA,500036
53042,408-0871251-9633927,JNE3423,TAMIL NADU,641006
53044,403-3696887-1349958,SET187,PUNJAB,144021
53050,406-4862636-8271516,JNE3800,KARNATAKA,560100
53057,406-7150339-2134716,J0179,KARNATAKA,560100
53059,403-5965324-2832345,SET183,KARNATAKA,560100
53073,406-9913743-6374726,JNE3368,TELANGANA,500038
53088,404-5558222-7481103,JNE1408,TAMIL NADU,641668
53113,407-6619765-4545103,SET254,KARNATAKA,585105
53115,406-4349025-1478718,JNE3869,KERALA,680655
53123,408-7813440-1678754,JNE3749,MAHARASHTRA,416013
53124,403-5863041-9492358,SET329,MAHARASHTRA,411045
53127,405-3705127-5017929,J0280,Gujarat,396001
53128,406-8787312-2805931,J0157,KARNATAKA,560048
53129,402-6757536-4625940,JNE3771,TELANGANA,500050
53131,407-4858422-9837930,JNE3273,TAMIL NADU,600053
53138,408-9625029-4795549,J0157,MAHARASHTRA,400053
53142,408-6276788-3128361,JNE3768,KERALA,673020
53151,407-5699244-0073154,JNE3800,KERALA,680308
53160,408-3821752-5798705,MEN5025,KARNATAKA,560068
53165,404-8202533-1842708,JNE3879,RAJASTHAN,342001
53166,404-8202533-1842708,JNE3869,RAJASTHAN,342001
53167,404-8202533-1842708,J0157,RAJASTHAN,342001
53170,171-3692440-6148312,JNE3606,TAMIL NADU,636004
53171,171-3692440-6148312,JNE3800,TAMIL NADU,636004
53180,171-9161715-0261960,J0205,UTTAR PRADESH,201010
53188,406-4741174-8815567,J0150,UTTAR PRADESH,271865
53189,402-2200876-8108323,J0118,KARNATAKA,560102
53193,404-4007509-2178704,JNE3904,PUNJAB,140901
53201,403-9532102-1202736,JNE3800,UTTAR PRADESH,201014
53212,408-6467874-0290737,SET327,KARNATAKA,560028
53213,406-1945561-7565909,JNE3645,HARYANA,122001
53216,171-3663079-3413914,JNE3800,MAHARASHTRA,400078
53218,408-0397524-1969165,SET357,TAMIL NADU,600103
53221,404-1022297-8616320,JNE3869,UTTAR PRADESH,208016
53232,403-4834492-0372313,SET402,WEST BENGAL,712203
53236,405-5292805-7932362,JNE3480,ANDHRA PRADESH,517501
53243,404-6454969-4572360,JNE3567,UTTAR PRADESH,208026
53250,404-4335887-5038717,SET333,KARNATAKA,560076
53252,404-9266412-6649953,JNE3709,ANDHRA PRADESH,522019
53257,404-5904259-5921108,JNE3703,KARNATAKA,585106
53258,404-5904259-5921108,JNE3619,KARNATAKA,585106
53264,406-6883969-0341935,JNE3739,KARNATAKA,560067
53272,408-8469601-9717134,JNE1906,TAMIL NADU,626101
53273,408-8469601-9717134,JNE1906,TAMIL NADU,626101
53275,402-8831040-7880312,SET186,MAHARASHTRA,400067
53282,405-2993055-6593964,SET401,KERALA,670307
53286,408-8840912-2649125,JNE3554,KARNATAKA,560079
53287,403-0730097-9537931,JNE3252,TAMIL NADU,610002
53297,407-0471595-0619516,JNE3466,CHHATTISGARH,490042
53304,405-4245721-5613150,J0112,ASSAM,781037
53305,403-3240468-8401926,J0034,UTTARAKHAND,249001
53307,403-0147533-4884316,SET385,BIHAR,801103
53315,171-9713051-2326763,JNE3793,TELANGANA,505001
53317,407-1756437-3799546,JNE3404,KARNATAKA,560049
53318,407-1756437-3799546,JNE3573,KARNATAKA,560049
53321,407-8453025-3090752,J0333,MAHARASHTRA,411028
53322,407-5287522-5849927,SET376,KARNATAKA,560036
53327,406-8726857-5601928,JNE3720,TAMIL NADU,624202
53329,408-9659872-9249130,JNE3800,MANIPUR,795136
53342,171-7465418-7948305,SET288,TAMIL NADU,600100
53346,405-6895668-1216321,J0193,WEST BENGAL,732205
53347,404-1860366-6381149,JNE2153,HARYANA,132103
53357,402-1746081-6073907,J0117,KARNATAKA,560013
53359,403-1191233-2328338,JNE3429,TAMIL NADU,641048
53362,404-2107233-3147549,JNE3491,KERALA,670331
53370,407-2452935-9361953,PJNE3445,MAHARASHTRA,421302
53374,403-2829919-3951565,JNE3793,TAMIL NADU,620011
53376,405-4700999-3550714,JNE3800,ASSAM,783101
53377,402-1015339-2853135,J0399,TAMIL NADU,632009
53378,407-5586673-0539515,J0077,KARNATAKA,571422
53389,405-1099680-6433927,JNE3515,MAHARASHTRA,400012
53392,406-8442906-3236333,JNE3818,TAMIL NADU,641046
53394,403-8420153-6049908,JNE3860,MAHARASHTRA,411033
53400,406-3934344-8560334,SET402,TELANGANA,500072
53405,407-9332308-1150708,JNE3904,DELHI,110057
53412,404-5042156-5996322,MEN5015,MAHARASHTRA,410206
53415,403-4509632-6282753,SET398,HARYANA,122004
53425,403-0629564-2139506,JNE3659,TAMIL NADU,600061
53435,402-6567686-8625105,JNE2305,TAMIL NADU,600045
53436,408-0244441-8629175,BTM041,KARNATAKA,560077
53440,408-7359762-9913966,J0339,MAHARASHTRA,421301
53446,406-1378885-0201916,JNE3614,TAMIL NADU,623501
53450,406-1853970-2075550,J0373,KARNATAKA,575028
53457,407-8983646-5890744,J0301,TAMIL NADU,600044
53470,171-4189177-8237959,SET037,UTTAR PRADESH,224001
53478,405-2256585-8273137,JNE3515,TAMIL NADU,600016
53483,403-4277388-6228338,SET397,UTTAR PRADESH,250620
53486,404-8711127-4839552,SET147,TELANGANA,500039
53528,404-0136190-5188315,JNE3799,TAMIL NADU,600045
53529,407-8604544-6470749,J0339,ANDHRA PRADESH,533003
