ANAPHYLAXIS,TPR
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
True,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,LOW
True,LOW
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,LOW
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
True,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
True,LOW
False,LOW
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,LOW
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,HIGH
False,LOW
False,LOW
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
True,LOW
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,LOW
False,LOW
False,LOW
False,LOW
False,LOW
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,LOW
True,LOW
False,LOW
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,LOW
False,HIGH
False,LOW
False,HIGH
False,LOW
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,LOW
False,HIGH
False,LOW
False,LOW
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,LOW
True,LOW
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
True,LOW
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,LOW
False,LOW
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,LOW
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,LOW
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,LOW
True,LOW
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
True,LOW
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,LOW
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,LOW
False,LOW
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,LOW
True,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,LOW
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,LOW
False,LOW
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
True,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,LOW
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,NORMAL
True,LOW
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
True,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,LOW
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,LOW
False,LOW
False,HIGH
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,LOW
True,LOW
False,LOW
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,LOW
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
True,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,LOW
False,HIGH
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,LOW
False,LOW
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,HIGH
False,NORMAL
False,NORMAL
True,LOW
False,HIGH
False,HIGH
False,LOW
False,HIGH
False,LOW
False,HIGH
True,LOW
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,LOW
False,LOW
False,LOW
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,NORMAL
False,NORMAL
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,HIGH
False,NORMAL
False,LOW
False,HIGH
False,LOW
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,LOW
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,LOW
False,NORMAL
False,NORMAL
False,HIGH
False,NORMAL
False,LOW
False,NORMAL
False,NORMAL
False,LOW
False,HIGH
False,HIGH
False,LOW
False,NORMAL
False,NORMAL
False,NORMAL
False,LOW
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
True,LOW
False,LOW
False,LOW
False,LOW
False,LOW
False,NORMAL
False,HIGH
False,NORMAL
