PULMEMBOLUS,INSUFFANESTH,INTUBATION,PAP,KINKEDTUBE,SHUNT
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,HIGH
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,HIGH
False,False,NORMAL,NORMAL,False,HIGH
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
True,False,NORMAL,HIGH,False,HIGH
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,HIGH,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,LOW,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,False,ONESIDED,NORMAL,False,HIGH
False,False,NORMAL,LOW,False,HIGH
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,True,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
True,False,NORMAL,HIGH,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,False,ONESIDED,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
True,False,NORMAL,HIGH,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
True,False,NORMAL,HIGH,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,True,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,ESOPHAGEAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,True,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,True,NORMAL
True,False,ONESIDED,HIGH,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,HIGH
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,LOW,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,True,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,True,ONESIDED,HIGH,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,True,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ESOPHAGEAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,ESOPHAGEAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
True,False,NORMAL,HIGH,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,True,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,False,ESOPHAGEAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,True,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,HIGH,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,ONESIDED,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,HIGH
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,NORMAL,False,NORMAL
False,False,NORMAL,LOW,False,NORMAL
